

"Host:","peer32",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-rand-read-1th-128k-smart-128k-lsfs-peer32.dstat.csv",,,,"Date:","17 Nov 2022 13:56:22 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 14:04:36,11.804,2.192,85.835,0.169,0,0,49152,795545600,12409180160,600719360,2381291520,0,0,
17-11 14:04:37,18.946,5.601,75.453,0,0,0,0,796581888,12408139776,600719360,2381295616,0,0,
17-11 14:04:38,2.496,0.666,96.839,0,0,0,180224,795025408,12409696256,600719360,2381295616,0,0,
17-11 14:04:39,4.515,1.505,93.980,0,0,0,0,795025408,12409696256,600719360,2381295616,0,0,
17-11 14:04:40,2.163,0.998,96.672,0.166,0,0,114688,795021312,12409696256,600723456,2381295616,0,0,
17-11 14:04:41,6.040,1.174,92.785,0,0,0,0,795013120,12409696256,600723456,2381303808,0,0,
17-11 14:04:42,1.675,0.670,97.655,0,0,0,0,795529216,12409180160,600723456,2381303808,0,0,
17-11 14:04:43,8.615,2.365,88.851,0.169,0,0,368640,795529216,12409180160,600731648,2381295616,0,0,
17-11 14:04:44,28.643,6.198,65.159,0,0,0,0,795521024,12409180160,600731648,2381303808,0,0,
17-11 14:04:45,1.684,0.505,97.811,0,0,0,0,795516928,12409180160,600731648,2381307904,0,0,
17-11 14:04:46,9.029,1.363,89.608,0,0,0,65536,795504640,12409180160,600731648,2381320192,0,0,
17-11 14:04:47,7.035,1.675,91.122,0.168,0,0,196608,796803072,12407881728,600731648,2381320192,0,0,
17-11 14:04:48,2.676,1.003,96.321,0,0,0,0,794214400,12410470400,600731648,2381320192,0,0,
17-11 14:04:49,28.523,5.705,65.604,0.168,0,0,229376,793690112,12410986496,600731648,2381328384,0,0,
17-11 14:04:50,11.873,3.177,84.950,0,0,0,0,793690112,12410986496,600731648,2381328384,0,0,
17-11 14:04:51,1.675,0.670,97.487,0.168,0,0,73728,793690112,12410986496,600739840,2381320192,0,0,
17-11 14:04:52,20.784,4.429,74.446,0.341,0,0,14172160,792530944,12403761152,600752128,2389692416,0,0,
17-11 14:04:53,27.580,5.922,66.159,0.338,0,0,3293184,793423872,12411244544,600760320,2381307904,0,0,
17-11 14:04:54,1.836,0.668,97.496,0,0,0,0,793423872,12411244544,600760320,2381307904,0,0,
17-11 14:04:55,5.546,2.017,92.437,0,0,0,0,793423872,12411244544,600760320,2381307904,0,0,
17-11 14:04:56,4.538,1.681,93.782,0,0,0,0,794550272,12410114048,600760320,2381312000,0,0,
17-11 14:04:57,2.676,1.003,96.154,0.167,0,0,73728,795738112,12408913920,600764416,2381320192,0,0,
17-11 14:04:58,27.409,7.309,65.282,0,0,0,0,793661440,12410986496,600764416,2381320192,0,0,
17-11 14:04:59,1.505,0.669,97.659,0.167,0,0,114688,793657344,12410986496,600768512,2381320192,0,0,
17-11 14:05:00,9.076,2.017,88.908,0,0,0,0,793649152,12410986496,600768512,2381328384,0,0,
17-11 14:05:01,6.102,1.186,92.712,0,0,0,0,793649152,12410986496,600768512,2381328384,0,0,
17-11 14:05:02,1.686,0.506,97.808,0,0,0,0,795713536,12408922112,600768512,2381328384,0,0,
17-11 14:05:03,6.333,2.667,90.500,0.500,0,0,122880,795701248,12408922112,600776704,2381332480,0,0,
17-11 14:05:04,1.010,0.505,98.485,0,0,0,0,795701248,12408922112,600776704,2381332480,0,0,
17-11 14:05:05,26.995,6.452,66.553,0,0,0,24576,795701248,12408922112,600780800,2381328384,0,0,
17-11 14:05:06,2.349,0.671,96.980,0,0,0,0,795697152,12408922112,600780800,2381332480,0,0,
17-11 14:05:07,2.504,0.835,96.661,0,0,0,0,796471296,12408139776,600780800,2381340672,0,0,
17-11 14:05:08,15.541,4.561,79.730,0.169,0,0,73728,794390528,12410212352,600788992,2381340672,0,0,
17-11 14:05:09,0.670,1.005,98.325,0,0,0,0,794390528,12410212352,600788992,2381340672,0,0,
17-11 14:05:10,8.514,2.504,88.982,0,0,0,0,794382336,12410212352,600788992,2381348864,0,0,
17-11 14:05:11,1.342,0.839,97.819,0,0,0,0,794382336,12410212352,600788992,2381348864,0,0,
17-11 14:05:12,5.892,1.852,92.088,0.168,0,0,24576,795664384,12408922112,600797184,2381348864,0,0,
17-11 14:05:13,1.171,0.669,97.826,0.334,0,0,114688,795664384,12408922112,600797184,2381348864,0,0,
17-11 14:05:14,5.546,1.681,92.773,0,0,0,262144,795664384,12408922112,600797184,2381348864,0,0,
17-11 14:05:15,9.983,2.829,87.188,0,0,0,0,796180480,12408406016,600797184,2381348864,0,0,
17-11 14:05:16,1.174,0.503,98.322,0,0,0,0,796180480,12408406016,600797184,2381348864,0,0,
17-11 14:05:17,2.181,1.007,96.812,0,0,0,0,797736960,12406849536,600797184,2381348864,0,0,
17-11 14:05:18,2.345,1.005,96.650,0,0,0,0,794370048,12410212352,600797184,2381352960,0,0,
17-11 14:05:19,6.250,0.845,92.736,0.169,0,0,57344,794624000,12409954304,600801280,2381352960,0,0,
17-11 14:05:20,2.671,0.835,96.327,0.167,0,0,98304,794619904,12409954304,600805376,2381352960,0,0,
17-11 14:05:21,13.922,2.547,83.531,0,0,0,0,794619904,12409954304,600805376,2381352960,0,0,
17-11 14:05:22,1.515,0.673,97.811,0,0,0,0,795652096,12408922112,600805376,2381352960,0,0,
17-11 14:05:23,4.075,1.188,94.737,0,0,0,65536,795652096,12408922112,600805376,2381352960,0,0,
17-11 14:05:24,4.530,0.839,94.463,0.168,0,0,57344,796164096,12408406016,600809472,2381352960,0,0,
17-11 14:05:25,3.679,1.672,94.649,0,0,0,262144,796164096,12408406016,600809472,2381352960,0,0,
17-11 14:05:26,6.588,1.520,91.892,0,0,0,0,796160000,12408406016,600809472,2381357056,0,0,
17-11 14:05:27,2.010,0.838,97.152,0,0,0,0,796942336,12407623680,600809472,2381357056,0,0,
17-11 14:05:28,25.581,6.645,67.608,0.166,0,0,90112,795897856,12408664064,600813568,2381357056,0,0,
17-11 14:05:29,17.463,3.789,78.748,0,0,0,0,795889664,12408664064,600813568,2381365248,0,0,
17-11 14:05:30,1.007,0.336,98.658,0,0,0,90112,795889664,12408664064,600813568,2381365248,0,0,
17-11 14:05:31,2.508,0.669,96.823,0,0,0,0,795885568,12408664064,600813568,2381369344,0,0,
17-11 14:05:32,2.167,0.833,97,0,0,0,0,796917760,12407631872,600813568,2381369344,0,0,
17-11 14:05:33,20.812,4.061,74.958,0.169,0,0,196608,796913664,12407631872,600817664,2381369344,0,0,
17-11 14:05:34,28.961,6.474,64.566,0,0,0,0,796913664,12407631872,600817664,2381369344,0,0,
17-11 14:05:35,1.667,0.833,97.500,0,0,0,8192,796913664,12407631872,600817664,2381369344,0,0,
17-11 14:05:36,1.669,0.334,97.997,0,0,0,0,796913664,12407631872,600817664,2381369344,0,0,
17-11 14:05:37,1.849,0.672,97.479,0,0,0,0,797175808,12407365632,600817664,2381373440,0,0,
17-11 14:05:38,5.119,1.536,93.345,0,0,0,0,795361280,12409180160,600817664,2381373440,0,0,
17-11 14:05:39,21.141,4.530,74.161,0.168,0,0,65536,795361280,12409180160,600817664,2381373440,0,0,
17-11 14:05:40,0.838,0.503,98.660,0,0,0,8192,795361280,12409180160,600817664,2381373440,0,0,
17-11 14:05:41,7.513,2.170,90.317,0,0,0,0,795361280,12409180160,600817664,2381373440,0,0,
17-11 14:05:42,1.173,0.838,97.990,0,0,0,0,794587136,12409954304,600817664,2381373440,0,0,
17-11 14:05:43,5.316,1.661,93.023,0,0,0,0,794587136,12409954304,600817664,2381373440,0,0,
17-11 14:05:44,31.401,7.568,60.870,0.161,0,0,122880,794587136,12409954304,600821760,2381369344,0,0,
17-11 14:05:45,23.489,5.872,70.639,0,0,0,8192,794578944,12409954304,600821760,2381377536,0,0,
17-11 14:05:46,2.504,0.668,96.828,0,0,0,0,794578944,12409954304,600821760,2381377536,0,0,
17-11 14:05:47,7.358,1.505,91.137,0,0,0,0,795361280,12409171968,600821760,2381377536,0,0,
17-11 14:05:48,13.267,3.151,83.582,0,0,0,0,792502272,12412018688,600821760,2381377536,0,0,
17-11 14:05:49,1.174,0.671,98.154,0,0,0,0,792502272,12412018688,600821760,2381377536,0,0,
17-11 14:05:50,17.230,2.703,80.068,0,0,0,0,792502272,12412018688,600821760,2381377536,0,0,
17-11 14:05:51,2.010,0.335,97.487,0.168,0,0,90112,792756224,12411760640,600825856,2381377536,0,0,
17-11 14:05:52,3.673,1.336,94.992,0,0,0,0,794038272,12410470400,600825856,2381385728,0,0,
17-11 14:05:53,1.505,0.669,97.826,0,0,0,0,793264128,12411244544,600825856,2381385728,0,0,
17-11 14:05:54,6.977,1.495,91.362,0.166,0,0,65536,793264128,12411244544,600825856,2381385728,0,0,
17-11 14:05:55,13.065,3.183,83.752,0,0,0,0,793255936,12411252736,600825856,2381385728,0,0,
17-11 14:05:56,2.010,1.005,96.985,0,0,0,8192,793513984,12410994688,600825856,2381385728,0,0,
17-11 14:05:57,17.535,4.861,77.431,0.174,0,0,147456,795312128,12409188352,600838144,2381381632,0,0,
17-11 14:05:58,30.017,7.297,62.687,0,0,0,0,792727552,12411768832,600838144,2381385728,0,0,
17-11 14:05:59,4.569,1.354,94.078,0,0,0,0,792719360,12411768832,600838144,2381393920,0,0,
17-11 14:06:00,1.338,0.669,97.993,0,0,0,0,792977408,12411510784,600838144,2381393920,0,0,
17-11 14:06:01,3.339,0.835,95.826,0,0,0,188416,792977408,12411510784,600838144,2381393920,0,0,
17-11 14:06:02,2.167,1.333,96.333,0.167,0,0,73728,793485312,12410994688,600838144,2381402112,0,0,
17-11 14:06:03,4.833,1.833,93.333,0,0,0,0,793485312,12410994688,600838144,2381402112,0,0,
17-11 14:06:04,0.845,0.507,98.480,0.169,0,0,180224,793473024,12410994688,600846336,2381406208,0,0,
17-11 14:06:05,16.140,3.161,80.532,0.166,0,0,57344,793473024,12410994688,600846336,2381406208,0,0,
17-11 14:06:06,1.518,0.675,97.808,0,0,0,40960,793468928,12410994688,600846336,2381410304,0,0,
17-11 14:06:07,4.027,0.671,95.302,0,0,0,0,795279360,12409180160,600846336,2381414400,0,0,
17-11 14:06:08,3.030,1.010,95.960,0,0,0,0,793972736,12410478592,600846336,2381422592,0,0,
17-11 14:06:09,9.228,2.349,88.255,0.168,0,0,65536,793968640,12410478592,600850432,2381422592,0,0,
17-11 14:06:10,6.799,2.156,90.879,0.166,0,0,57344,793968640,12410478592,600850432,2381422592,0,0,
17-11 14:06:11,2,0.500,97.500,0,0,0,32768,793968640,12410478592,600850432,2381422592,0,0,
17-11 14:06:12,10.606,3.030,86.364,0,0,0,0,794226688,12410220544,600850432,2381422592,0,0,
17-11 14:06:13,1.005,0.670,98.325,0,0,0,0,794218496,12410220544,600850432,2381430784,0,0,
17-11 14:06:14,7.731,1.008,91.092,0.168,0,0,122880,794210304,12410220544,600854528,2381434880,0,0,
17-11 14:06:15,1.505,0.836,97.492,0.167,0,0,90112,794210304,12410220544,600854528,2381434880,0,0,
17-11 14:06:16,14.070,2.513,83.417,0,0,0,40960,794202112,12410220544,600854528,2381443072,0,0,
17-11 14:06:17,2.017,1.008,96.975,0,0,0,0,794984448,12409438208,600854528,2381443072,0,0,
17-11 14:06:18,2.504,0.835,96.661,0,0,0,65536,792911872,12411510784,600854528,2381443072,0,0,
17-11 14:06:19,15.372,3.378,81.250,0,0,0,0,792915968,12411502592,600854528,2381447168,0,0,
17-11 14:06:20,1.510,0.503,97.819,0.168,0,0,90112,792907776,12411502592,600862720,2381447168,0,0,
17-11 14:06:21,2.192,1.518,96.121,0.169,0,0,65536,792903680,12411502592,600870912,2381443072,0,0,
17-11 14:06:22,1.513,1.176,97.311,0,0,0,0,794185728,12410212352,600870912,2381451264,0,0,
17-11 14:06:23,5.473,1.658,92.869,0,0,0,0,794185728,12410212352,600870912,2381451264,0,0,
17-11 14:06:24,1.997,0.998,96.839,0.166,0,0,65536,794177536,12410212352,600870912,2381459456,0,0,
17-11 14:06:25,2.848,0.670,96.482,0,0,0,0,794177536,12410212352,600870912,2381459456,0,0,
17-11 14:06:26,1.500,1,97.333,0.167,0,0,73728,794173440,12410212352,600875008,2381459456,0,0,
17-11 14:06:27,12.101,2.353,85.546,0,0,0,0,794173440,12410212352,600875008,2381459456,0,0,
17-11 14:06:28,2.680,1.340,95.980,0,0,0,0,794406912,12409970688,600875008,2381467648,0,0,
17-11 14:06:29,3.993,0.998,94.842,0.166,0,0,24576,794406912,12409970688,600879104,2381463552,0,0,
17-11 14:06:30,7.358,2.508,90.134,0,0,0,0,794660864,12409712640,600879104,2381467648,0,0,
17-11 14:06:31,1.176,0.672,98.151,0,0,0,0,794656768,12409712640,600879104,2381471744,0,0,
17-11 14:06:32,7.641,2.159,90.033,0.166,0,0,57344,795938816,12408422400,600883200,2381475840,0,0,
17-11 14:06:33,1.833,0.333,97.833,0,0,0,0,795938816,12408422400,600883200,2381475840,0,0,
17-11 14:06:34,15.450,4.075,80.306,0.170,0,0,65536,795930624,12408422400,600883200,2381484032,0,0,
17-11 14:06:35,1.510,0.839,97.651,0,0,0,0,795930624,12408422400,600883200,2381484032,0,0,
17-11 14:06:36,5.360,1.173,93.467,0,0,0,0,795918336,12408422400,600883200,2381496320,0,0,
17-11 14:06:37,5.509,1.836,92.487,0.167,0,0,335872,795918336,12408422400,600883200,2381496320,0,0,
17-11 14:06:38,2.496,0.998,96.506,0,0,0,0,793079808,12411260928,600883200,2381496320,0,0,
17-11 14:06:39,20.784,4.600,74.446,0.170,0,0,24576,793075712,12411260928,600887296,2381496320,0,0,
17-11 14:06:40,1.174,0.671,98.154,0,0,0,0,793075712,12411260928,600887296,2381496320,0,0,
17-11 14:06:41,6.599,2.030,91.371,0,0,0,0,793075712,12411260928,600887296,2381496320,0,0,
17-11 14:06:42,4.882,1.684,93.434,0,0,0,40960,794624000,12409712640,600887296,2381496320,0,0,
17-11 14:06:43,1.681,0.504,97.647,0.168,0,0,98304,794619904,12409712640,600887296,2381500416,0,0,
17-11 14:06:44,3.030,1.347,95.455,0.168,0,0,8192,794619904,12409712640,600887296,2381500416,0,0,
17-11 14:06:45,1.503,0.835,97.663,0,0,0,0,794619904,12409712640,600887296,2381500416,0,0,
17-11 14:06:46,7.781,3.146,89.073,0,0,0,0,794615808,12409712640,600887296,2381504512,0,0,
17-11 14:06:47,2.508,0.836,96.656,0,0,0,40960,795136000,12409188352,600887296,2381508608,0,0,
17-11 14:06:48,10.720,2.010,87.270,0,0,0,0,794611712,12409712640,600887296,2381508608,0,0,
17-11 14:06:49,1.510,0.671,97.651,0.168,0,0,106496,794611712,12409712640,600887296,2381508608,0,0,
17-11 14:06:50,6.198,1.675,92.127,0,0,0,0,794611712,12409712640,600887296,2381508608,0,0,
17-11 14:06:51,1.336,0.835,97.830,0,0,0,0,794611712,12409712640,600887296,2381508608,0,0,
17-11 14:06:52,10.961,2.530,86.509,0,0,0,81920,795127808,12409196544,600887296,2381508608,0,0,
17-11 14:06:53,1.336,0.835,97.663,0.167,0,0,65536,795127808,12409196544,600887296,2381508608,0,0,
17-11 14:06:54,2.345,0.838,96.817,0,0,0,0,795901952,12408422400,600887296,2381508608,0,0,
17-11 14:06:55,1.176,1.008,97.647,0.168,0,0,90112,795901952,12408422400,600887296,2381508608,0,0,
17-11 14:06:56,2.159,0.664,97.176,0,0,0,0,795897856,12408422400,600887296,2381512704,0,0,
17-11 14:06:57,4.209,1.178,94.613,0,0,0,24576,796938240,12407382016,600887296,2381512704,0,0,
17-11 14:06:58,1.846,0.839,97.315,0,0,0,0,793059328,12411260928,600887296,2381512704,0,0,
17-11 14:06:59,21.207,5.862,72.931,0,0,0,0,793059328,12411260928,600887296,2381512704,0,0,
17-11 14:07:00,1.684,0.337,97.811,0.168,0,0,57344,793059328,12411260928,600887296,2381512704,0,0,
17-11 14:07:01,6.656,1.997,91.348,0,0,0,0,793059328,12411260928,600887296,2381512704,0,0,
17-11 14:07:02,19.565,5.853,74.415,0.167,0,0,98304,794345472,12409970688,600891392,2381512704,0,0,
17-11 14:07:03,0.672,0.840,98.487,0,0,0,65536,794345472,12409970688,600891392,2381512704,0,0,
17-11 14:07:04,8.938,2.024,89.039,0,0,0,0,794341376,12409970688,600891392,2381516800,0,0,
17-11 14:07:05,1.843,0.838,97.320,0,0,0,0,794341376,12409970688,600891392,2381516800,0,0,
17-11 14:07:06,8.503,1.701,89.626,0.170,0,0,90112,794337280,12409970688,600891392,2381520896,0,0,
17-11 14:07:07,28.014,6.621,65.195,0.170,0,0,376832,795893760,12408414208,600891392,2381520896,0,0,
17-11 14:07:08,2.178,1.843,95.980,0,0,0,106496,794075136,12410228736,600895488,2381520896,0,0,
17-11 14:07:09,2.671,1.002,96.327,0,0,0,0,794075136,12410228736,600895488,2381520896,0,0,
17-11 14:07:10,1.503,0.668,97.830,0,0,0,0,794075136,12410228736,600895488,2381520896,0,0,
17-11 14:07:11,8.518,1.704,89.608,0.170,0,0,163840,794075136,12410228736,600895488,2381520896,0,0,
17-11 14:07:12,3.578,1.874,94.549,0,0,0,0,795365376,12408938496,600895488,2381520896,0,0,
17-11 14:07:13,1.012,0.337,98.482,0.169,0,0,65536,795365376,12408938496,600895488,2381520896,0,0,
17-11 14:07:14,2.170,1.336,96.494,0,0,0,0,795361280,12408938496,600895488,2381524992,0,0,
17-11 14:07:15,2.170,0.835,96.995,0,0,0,0,795619328,12408680448,600895488,2381524992,0,0,
17-11 14:07:16,32.358,7.401,60.241,0,0,0,0,795619328,12408680448,600895488,2381524992,0,0,
17-11 14:07:17,13.131,3.199,83.670,0,0,0,0,796659712,12407640064,600895488,2381524992,0,0,
17-11 14:07:18,2.500,1,96.333,0.167,0,0,65536,793038848,12411260928,600895488,2381524992,0,0,
17-11 14:07:19,4.312,1.824,93.864,0,0,0,0,793022464,12411260928,600895488,2381541376,0,0,
17-11 14:07:20,2.500,0.500,97,0,0,0,0,792764416,12411518976,600895488,2381541376,0,0,
17-11 14:07:21,24.744,5.290,69.966,0,0,0,0,792760320,12411518976,600895488,2381545472,0,0,
17-11 14:07:22,30.588,7.563,61.849,0,0,0,0,793534464,12410744832,600895488,2381545472,0,0,
17-11 14:07:23,1.005,0.670,97.990,0.335,0,0,139264,793530368,12410744832,600895488,2381549568,0,0,
17-11 14:07:24,7.873,2.680,89.447,0,0,0,24576,794046464,12410228736,600899584,2381545472,0,0,
17-11 14:07:25,1.173,0.838,97.990,0,0,0,0,794038272,12410228736,600899584,2381553664,0,0,
17-11 14:07:26,2.170,0.334,97.496,0,0,0,0,794030080,12410228736,600899584,2381561856,0,0,
17-11 14:07:27,37.252,9.106,53.642,0,0,0,0,795328512,12408930304,600899584,2381561856,0,0,
17-11 14:07:28,3.025,1.345,95.462,0.168,0,0,303104,793251840,12411002880,600899584,2381565952,0,0,
17-11 14:07:29,1.176,0.840,97.983,0,0,0,155648,793239552,12411002880,600899584,2381578240,0,0,
17-11 14:07:30,5.833,1.667,92.500,0,0,0,0,793239552,12411002880,600899584,2381578240,0,0,
17-11 14:07:31,2.013,0.839,97.148,0,0,0,0,793235456,12411002880,600899584,2381582336,0,0,
17-11 14:07:32,27.425,6.856,65.552,0.167,0,0,24576,794783744,12409454592,600899584,2381582336,0,0,
17-11 14:07:33,8.503,2.551,88.946,0,0,0,139264,794783744,12409454592,600899584,2381582336,0,0,
17-11 14:07:34,1.171,1.003,97.659,0.167,0,0,57344,794783744,12409454592,600899584,2381582336,0,0,
17-11 14:07:35,4.362,2.517,93.121,0,0,0,0,795033600,12409196544,600899584,2381590528,0,0,
17-11 14:07:36,1.839,0.334,97.826,0,0,0,0,795029504,12409196544,600899584,2381594624,0,0,
17-11 14:07:37,18.531,4.841,76.628,0,0,0,0,797102080,12407123968,600899584,2381594624,0,0,
17-11 14:07:38,2.838,1.336,95.826,0,0,0,0,795545600,12408680448,600899584,2381594624,0,0,
17-11 14:07:39,8.710,1.675,89.615,0,0,0,0,794513408,12409712640,600899584,2381594624,0,0,
17-11 14:07:40,16.805,3.827,79.201,0.166,0,0,65536,794513408,12409712640,600899584,2381594624,0,0,
17-11 14:07:41,1.664,0.333,97.837,0.166,0,0,24576,794501120,12409712640,600903680,2381602816,0,0,
17-11 14:07:42,3.853,1.508,94.640,0,0,0,0,793726976,12410486784,600903680,2381602816,0,0,
17-11 14:07:43,1.340,0.670,97.822,0.168,0,0,65536,793726976,12410486784,600903680,2381602816,0,0,
17-11 14:07:44,13.668,2.595,83.737,0,0,0,0,793718784,12410486784,600903680,2381611008,0,0,
17-11 14:07:45,11.453,3.077,85.470,0,0,0,49152,793714688,12410486784,600903680,2381615104,0,0,
17-11 14:07:46,1.515,0.168,98.148,0.168,0,0,32768,793698304,12410486784,600911872,2381623296,0,0,
17-11 14:07:47,21.061,5.804,73.134,0,0,0,0,794222592,12409962496,600911872,2381623296,0,0,
17-11 14:07:48,3.010,1.338,95.652,0,0,0,0,792408064,12411777024,600911872,2381623296,0,0,
17-11 14:07:49,2.357,1.010,96.633,0,0,0,0,792408064,12411777024,600911872,2381623296,0,0,
17-11 14:07:50,1.495,1.163,97.342,0,0,0,0,792408064,12411777024,600911872,2381623296,0,0,
17-11 14:07:51,7.203,1.508,91.122,0.168,0,0,65536,792408064,12411777024,600911872,2381623296,0,0,
17-11 14:07:52,21.797,5.657,72.546,0,0,0,0,794206208,12409970688,600911872,2381631488,0,0,
17-11 14:07:53,1.340,0.670,97.822,0.168,0,0,65536,794206208,12409970688,600911872,2381631488,0,0,
17-11 14:07:54,8.013,2.003,89.983,0,0,0,24576,794206208,12409970688,600911872,2381631488,0,0,
17-11 14:07:55,1.182,0.676,98.142,0,0,0,0,794206208,12409970688,600911872,2381631488,0,0,
17-11 14:07:56,2.341,1.003,96.656,0,0,0,0,794193920,12409970688,600911872,2381643776,0,0,
17-11 14:07:57,2.337,0.835,96.494,0.334,0,0,122880,794972160,12409188352,600920064,2381639680,0,0,
17-11 14:07:58,4.523,1.173,94.305,0,0,0,0,793960448,12410195968,600920064,2381643776,0,0,
17-11 14:07:59,30.017,5.734,64.250,0,0,0,229376,793960448,12410195968,600920064,2381643776,0,0,
17-11 14:08:00,18.303,4.326,77.371,0,0,0,0,793960448,12410195968,600920064,2381643776,0,0,
17-11 14:08:01,1.843,0.503,97.655,0,0,0,0,793952256,12410195968,600920064,2381651968,0,0,
17-11 14:08:02,5.509,2.337,91.987,0.167,0,0,73728,794718208,12409421824,600920064,2381660160,0,0,
17-11 14:08:03,2.341,1.171,96.321,0.167,0,0,65536,795234304,12408905728,600920064,2381660160,0,0,
17-11 14:08:04,13.073,2.377,84.380,0.170,0,0,139264,795234304,12408905728,600920064,2381660160,0,0,
17-11 14:08:05,11.130,4.047,84.823,0,0,0,0,795234304,12408905728,600920064,2381660160,0,0,
17-11 14:08:06,1.515,0.168,98.316,0,0,0,0,795234304,12408905728,600920064,2381660160,0,0,
17-11 14:08:07,25.671,5.705,68.624,0,0,0,0,795500544,12408639488,600920064,2381660160,0,0,
17-11 14:08:08,24.513,5.519,69.968,0,0,0,106496,792911872,12411228160,600920064,2381660160,0,0,
17-11 14:08:09,1.169,1.169,97.663,0,0,0,24576,792907776,12411228160,600920064,2381664256,0,0,
17-11 14:08:10,16.074,3.553,80.372,0,0,0,73728,792907776,12411228160,600920064,2381664256,0,0,
17-11 14:08:11,12.812,3.161,84.027,0,0,0,0,792907776,12411228160,600920064,2381664256,0,0,
17-11 14:08:12,3,1,96,0,0,0,0,793681920,12410454016,600920064,2381664256,0,0,
17-11 14:08:13,7.227,1.681,90.756,0.336,0,0,172032,793681920,12410454016,600924160,2381660160,0,0,
17-11 14:08:14,1.990,0.995,96.849,0.166,0,0,188416,793673728,12410454016,600928256,2381664256,0,0,
17-11 14:08:15,2.508,1.839,95.652,0,0,0,16384,793931776,12410195968,600928256,2381664256,0,0,
17-11 14:08:16,1.658,1.161,97.181,0,0,0,0,793931776,12410195968,600928256,2381664256,0,0,
17-11 14:08:17,8.908,2.689,88.403,0,0,0,0,794198016,12409929728,600928256,2381664256,0,0,
17-11 14:08:18,2.513,1.340,96.147,0,0,0,0,792383488,12411744256,600928256,2381664256,0,0,
17-11 14:08:19,3.015,0.838,95.980,0.168,0,0,98304,793665536,12410454016,600940544,2381660160,0,0,
17-11 14:08:20,1.338,1.171,97.492,0,0,0,32768,793661440,12410454016,600940544,2381664256,0,0,
17-11 14:08:21,2.829,0.666,96.506,0,0,0,0,793657344,12410454016,600940544,2381668352,0,0,
17-11 14:08:22,2.333,1.333,96.333,0,0,0,0,793796608,12410318848,600940544,2381664256,0,0,
17-11 14:08:23,3.215,0.677,95.939,0.169,0,0,65536,793657344,12410454016,600940544,2381668352,0,0,
17-11 14:08:24,1.342,0.671,97.651,0.336,0,0,106496,793915392,12410195968,600940544,2381668352,0,0,
17-11 14:08:25,8.140,2.492,89.369,0,0,0,0,793915392,12410195968,600940544,2381668352,0,0,
17-11 14:08:26,3.518,0.838,95.645,0,0,0,0,793915392,12410195968,600940544,2381668352,0,0,
17-11 14:08:27,1.849,0.840,97.311,0,0,0,0,794697728,12409413632,600940544,2381668352,0,0,
17-11 14:08:28,13.065,3.350,83.585,0,0,0,0,793149440,12410961920,600940544,2381668352,0,0,
17-11 14:08:29,1.173,1.005,97.655,0.168,0,0,81920,793149440,12410961920,600944640,2381664256,0,0,
17-11 14:08:30,23.500,5,71.500,0,0,0,98304,793145344,12410961920,600944640,2381668352,0,0,
17-11 14:08:31,33.161,7.599,59.240,0,0,0,0,793145344,12410961920,600944640,2381668352,0,0,
17-11 14:08:32,23.451,5.528,71.022,0,0,0,0,794177536,12409929728,600944640,2381668352,0,0,
17-11 14:08:33,1.342,0.671,97.987,0,0,0,0,794177536,12409929728,600944640,2381668352,0,0,
17-11 14:08:34,4.924,1.698,93.209,0.170,0,0,65536,794177536,12409929728,600944640,2381668352,0,0,
17-11 14:08:35,1.681,1.008,97.311,0,0,0,311296,794951680,12409155584,600944640,2381668352,0,0,
17-11 14:08:36,3.814,1.493,94.693,0,0,0,0,794951680,12409155584,600944640,2381668352,0,0,
17-11 14:08:37,1.678,1.174,97.148,0,0,0,0,795734016,12408373248,600944640,2381668352,0,0,
17-11 14:08:38,6.522,1.839,91.639,0,0,0,0,793661440,12410445824,600944640,2381668352,0,0,
17-11 14:08:39,1.338,0.502,98.161,0,0,0,0,793661440,12410445824,600944640,2381668352,0,0,
17-11 14:08:40,2.357,1.010,96.465,0.168,0,0,106496,793661440,12410445824,600948736,2381664256,0,0,
17-11 14:08:41,2.174,1.505,96.321,0,0,0,0,793657344,12410445824,600948736,2381668352,0,0,
17-11 14:08:42,2.676,1.171,95.987,0.167,0,0,98304,795975680,12408123392,600952832,2381668352,0,0,
17-11 14:08:43,28.253,5.822,65.925,0,0,0,0,795967488,12408131584,600952832,2381668352,0,0,
17-11 14:08:44,23.090,5.603,71.307,0,0,0,65536,795971584,12408123392,600952832,2381672448,0,0,
17-11 14:08:45,1.843,1.005,97.152,0,0,0,122880,795971584,12408123392,600952832,2381672448,0,0,
17-11 14:08:46,3.356,0.671,95.973,0,0,0,0,795971584,12408123392,600952832,2381672448,0,0,
17-11 14:08:47,2.181,1.007,96.644,0.168,0,0,81920,797003776,12407083008,600952832,2381680640,0,0,
17-11 14:08:48,8.361,2.341,89.298,0,0,0,0,794681344,12409405440,600952832,2381680640,0,0,
17-11 14:08:49,6.239,1.686,92.074,0,0,0,0,794673152,12409413632,600952832,2381680640,0,0,
17-11 14:08:50,2.167,0.667,97.167,0,0,0,24576,794669056,12409413632,600952832,2381684736,0,0,
