

"Host:","peer17",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-seq-read-1th-128k-smart-64k-lsfs-peer17.dstat.csv",,,,"Date:","17 Nov 2022 16:30:38 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
17-11 16:34:40,29.856,7.914,62.050,0.180,0,0,49152,792510464,12552208384,621309952,2221342720,0,0,
17-11 16:34:41,16.955,4.325,78.547,0.173,0,0,98304,791404544,12553306112,621309952,2221350912,0,0,
17-11 16:34:42,1.839,0.502,97.492,0.167,0,0,114688,791404544,12553306112,621314048,2221346816,0,0,
17-11 16:34:43,11.715,3.056,85.229,0,0,0,0,791633920,12553064448,621314048,2221359104,0,0,
17-11 16:34:44,1.173,0.503,98.325,0,0,0,0,791633920,12553064448,621314048,2221359104,0,0,
17-11 16:34:45,3.685,1.005,95.142,0.168,0,0,98304,791445504,12553248768,621318144,2221359104,0,0,
17-11 16:34:46,15.517,3.966,80.517,0,0,0,0,789565440,12555128832,621318144,2221355008,0,0,
17-11 16:34:47,0.843,0.506,98.651,0,0,0,65536,789831680,12554854400,621326336,2221359104,0,0,
17-11 16:34:48,14.164,2.901,82.935,0,0,0,0,789815296,12554870784,621326336,2221359104,0,0,
17-11 16:34:49,33.686,8.113,58.201,0,0,0,0,790106112,12554579968,621326336,2221359104,0,0,
17-11 16:34:50,8.778,2.754,88.468,0,0,0,0,790859776,12553814016,621326336,2221371392,0,0,
17-11 16:34:51,1.515,0.842,97.475,0.168,0,0,73728,790867968,12553805824,621326336,2221371392,0,0,
17-11 16:34:52,25.650,4.853,69.324,0.173,0,0,65536,790851584,12553822208,621330432,2221367296,0,0,
17-11 16:34:53,31.615,7.904,60.309,0.172,0,0,49152,790847488,12553814016,621338624,2221371392,0,0,
17-11 16:34:54,31.294,6.818,61.888,0,0,0,0,790822912,12553830400,621338624,2221379584,0,0,
17-11 16:34:55,11.785,2.694,85.522,0,0,0,81920,790831104,12553822208,621338624,2221379584,0,0,
17-11 16:34:56,2.698,1.180,96.121,0,0,0,98304,789766144,12554878976,621342720,2221379584,0,0,
17-11 16:34:57,2.848,0.838,96.315,0,0,0,0,789520384,12555128832,621342720,2221379584,0,0,
17-11 16:34:58,1.336,0.501,98.164,0,0,0,0,789811200,12554829824,621342720,2221387776,0,0,
17-11 16:34:59,3.872,0.842,95.286,0,0,0,0,789762048,12554878976,621342720,2221387776,0,0,
17-11 16:35:00,2.013,0.671,96.980,0.336,0,0,237568,791068672,12553572352,621350912,2221379584,0,0,
17-11 16:35:01,14.505,3.754,81.741,0,0,0,0,791322624,12553306112,621350912,2221391872,0,0,
17-11 16:35:02,9.091,1.923,88.811,0.175,0,0,188416,791310336,12553306112,621359104,2221395968,0,0,
17-11 16:35:03,1.839,0.836,97.324,0,0,0,32768,791310336,12553306112,621359104,2221395968,0,0,
17-11 16:35:04,16.379,3.966,79.655,0,0,0,0,791298048,12553314304,621359104,2221400064,0,0,
17-11 16:35:05,51.068,9.786,39.146,0,0,0,0,791056384,12553555968,621359104,2221400064,0,0,
17-11 16:35:06,18.951,4.061,76.988,0,0,0,32768,789491712,12555112448,621359104,2221408256,0,0,
17-11 16:35:07,1.002,0.501,98.331,0.167,0,0,114688,789491712,12555112448,621359104,2221408256,0,0,
17-11 16:35:08,27.402,5.694,66.904,0,0,0,0,789463040,12555137024,621359104,2221412352,0,0,
17-11 16:35:09,23.379,4.949,71.672,0,0,0,49152,789483520,12555112448,621363200,2221412352,0,0,
17-11 16:35:10,1.681,0.336,97.983,0,0,0,0,792080384,12552515584,621363200,2221412352,0,0,
17-11 16:35:11,1.515,0.673,97.811,0,0,0,57344,791277568,12553306112,621363200,2221424640,0,0,
17-11 16:35:12,0.840,0.168,98.655,0.336,0,0,163840,791285760,12553297920,621367296,2221420544,0,0,
17-11 16:35:13,12.563,3.350,84.087,0,0,0,0,791523328,12553056256,621367296,2221424640,0,0,
17-11 16:35:14,14.187,4.152,81.661,0,0,0,0,791531520,12553039872,621367296,2221432832,0,0,
17-11 16:35:15,2.027,0.676,97.128,0.169,0,0,40960,791531520,12553039872,621367296,2221432832,0,0,
17-11 16:35:16,9.524,2.041,88.435,0,0,0,16384,789483520,12555087872,621367296,2221432832,0,0,
17-11 16:35:17,1.681,0.672,97.647,0,0,0,0,789307392,12555264000,621367296,2221432832,0,0,
17-11 16:35:18,5.922,1.354,92.555,0.169,0,0,81920,789233664,12555337728,621367296,2221432832,0,0,
17-11 16:35:19,30.017,6.690,63.293,0,0,0,24576,789225472,12555345920,621367296,2221432832,0,0,
17-11 16:35:20,30.205,7.167,62.628,0,0,0,0,791810048,12552757248,621367296,2221436928,0,0,
17-11 16:35:21,11.492,3.259,85.249,0,0,0,24576,789741568,12554829824,621367296,2221432832,0,0,
17-11 16:35:22,1.510,0.839,97.651,0,0,0,114688,790032384,12554539008,621371392,2221428736,0,0,
17-11 16:35:23,19.694,4.414,75.891,0,0,0,0,789987328,12554571776,621371392,2221441024,0,0,
17-11 16:35:24,27.855,6.401,65.571,0.173,0,0,131072,790003712,12554555392,621371392,2221441024,0,0,
17-11 16:35:25,1.843,0.503,97.487,0.168,0,0,40960,790241280,12554313728,621375488,2221441024,0,0,
17-11 16:35:26,3.183,0.503,96.315,0,0,0,0,789225472,12555329536,621375488,2221441024,0,0,
17-11 16:35:27,23.264,7.639,69.097,0,0,0,24576,789184512,12555370496,621375488,2221441024,0,0,
17-11 16:35:28,26.995,5.433,67.572,0,0,0,0,789209088,12555345920,621375488,2221441024,0,0,
17-11 16:35:29,26.361,6.122,67.517,0,0,0,0,789192704,12555362304,621375488,2221441024,0,0,
17-11 16:35:30,8.644,2.542,88.644,0.169,0,0,65536,792313856,12552232960,621379584,2221445120,0,0,
17-11 16:35:31,1.684,0.337,97.980,0,0,0,0,790491136,12554055680,621379584,2221441024,0,0,
17-11 16:35:32,22.297,6.419,71.115,0.169,0,0,65536,790491136,12554055680,621383680,2221436928,0,0,
17-11 16:35:33,32.642,6.736,60.622,0,0,0,40960,790491136,12554047488,621387776,2221441024,0,0,
17-11 16:35:34,29.038,6.897,64.065,0,0,0,0,790462464,12554072064,621387776,2221445120,0,0,
17-11 16:35:35,33.276,8.020,58.532,0.171,0,0,98304,790466560,12554055680,621391872,2221453312,0,0,
17-11 16:35:36,4.659,1.498,93.844,0,0,0,278528,789692416,12554829824,621391872,2221453312,0,0,
17-11 16:35:37,1.669,0.668,97.663,0,0,0,0,789692416,12554829824,621391872,2221453312,0,0,
17-11 16:35:38,29.310,6.034,64.655,0,0,0,24576,789716992,12554805248,621391872,2221453312,0,0,
17-11 16:35:39,17.295,4.623,78.082,0,0,0,0,789692416,12554829824,621391872,2221453312,0,0,
17-11 16:35:40,1.849,0.336,97.479,0.336,0,0,131072,791257088,12553265152,621395968,2221449216,0,0,
17-11 16:35:41,3.518,1.173,95.310,0,0,0,32768,790200320,12554313728,621395968,2221457408,0,0,
17-11 16:35:42,0.842,0.337,98.822,0,0,0,65536,790200320,12554313728,621400064,2221453312,0,0,
17-11 16:35:43,9.967,3.987,86.047,0,0,0,0,790233088,12554272768,621400064,2221461504,0,0,
17-11 16:35:44,23.390,5.593,71.017,0,0,0,0,789934080,12554571776,621400064,2221461504,0,0,
17-11 16:35:45,2.174,0.669,96.990,0.167,0,0,131072,789934080,12554571776,621400064,2221461504,0,0,
17-11 16:35:46,2.881,0.508,96.610,0,0,0,8192,789684224,12554821632,621400064,2221461504,0,0,
17-11 16:35:47,1.173,0.503,98.325,0,0,0,0,789651456,12554854400,621400064,2221461504,0,0,
17-11 16:35:48,7.860,1.839,90.301,0,0,0,0,789659648,12554846208,621400064,2221461504,0,0,
17-11 16:35:49,33.504,8.205,57.778,0.513,0,0,12984320,790753280,12553789440,621428736,2221387776,0,0,
17-11 16:35:50,34.300,8.362,57.338,0,0,0,73728,793296896,12551176192,621428736,2221453312,0,0,
17-11 16:35:51,33.100,8.056,58.844,0,0,0,0,791527424,12552941568,621428736,2221461504,0,0,
17-11 16:35:52,33.163,9.014,57.823,0,0,0,73728,791474176,12552998912,621432832,2221449216,0,0,
17-11 16:35:53,3.172,1.503,95.326,0,0,0,0,792236032,12552232960,621432832,2221453312,0,0,
17-11 16:35:54,1.012,0.169,98.820,0,0,0,0,792236032,12552232960,621432832,2221453312,0,0,
17-11 16:35:55,10.922,3.584,85.154,0.341,0,0,188416,792223744,12552241152,621436928,2221453312,0,0,
17-11 16:35:56,2.333,1.167,96.500,0,0,0,0,788860928,12555603968,621436928,2221453312,0,0,
17-11 16:35:57,4.530,1.342,94.128,0,0,0,8192,788860928,12555603968,621436928,2221453312,0,0,
17-11 16:35:58,1.667,0.500,97.833,0,0,0,0,788893696,12555571200,621436928,2221453312,0,0,
17-11 16:35:59,17.736,4.223,78.041,0,0,0,0,788877312,12555587584,621436928,2221453312,0,0,
17-11 16:36:00,5.451,1.022,93.526,0,0,0,0,791719936,12552732672,621436928,2221465600,0,0,
17-11 16:36:01,0.850,0.340,98.810,0,0,0,0,791191552,12553265152,621436928,2221461504,0,0,
17-11 16:36:02,3.177,0.502,96.154,0.167,0,0,204800,791158784,12553289728,621445120,2221461504,0,0,
17-11 16:36:03,1.839,0.669,97.492,0,0,0,0,791420928,12553023488,621445120,2221465600,0,0,
17-11 16:36:04,21.649,5.326,73.024,0,0,0,0,791760896,12552683520,621445120,2221465600,0,0,
17-11 16:36:05,2.196,0.676,97.128,0,0,0,0,791695360,12552749056,621445120,2221465600,0,0,
17-11 16:36:06,2.671,1.002,96.160,0.167,0,0,24576,789647360,12554805248,621445120,2221457408,0,0,
17-11 16:36:07,12.733,2.716,84.380,0.170,0,0,155648,789622784,12554821632,621449216,2221461504,0,0,
17-11 16:36:08,1.005,0.503,98.492,0,0,0,0,789639168,12554797056,621449216,2221469696,0,0,
17-11 16:36:09,7.966,1.864,90.169,0,0,0,0,789606400,12554813440,621449216,2221486080,0,0,
17-11 16:36:10,1.513,0.672,97.647,0.168,0,0,188416,791969792,12552450048,621449216,2221486080,0,0,
17-11 16:36:11,3.188,0.671,96.141,0,0,0,0,791535616,12552884224,621449216,2221486080,0,0,
17-11 16:36:12,0.508,0.169,99.154,0.169,0,0,466944,791408640,12552998912,621457408,2221490176,0,0,
17-11 16:36:13,11.597,2.353,86.050,0,0,0,0,791736320,12552667136,621457408,2221494272,0,0,
17-11 16:36:14,21.687,5.164,72.978,0.172,0,0,49152,791650304,12552749056,621461504,2221494272,0,0,
17-11 16:36:15,1.510,0.839,97.651,0,0,0,0,791924736,12552474624,621461504,2221494272,0,0,
17-11 16:36:16,11.429,1.849,86.723,0,0,0,0,790355968,12554039296,621461504,2221498368,0,0,
17-11 16:36:17,25.779,5.536,68.512,0.173,0,0,172032,790355968,12554031104,621469696,2221498368,0,0,
17-11 16:36:18,8.136,2.542,89.322,0,0,0,0,790339584,12554039296,621469696,2221506560,0,0,
17-11 16:36:19,2.178,0.503,97.320,0,0,0,57344,790138880,12554240000,621469696,2221506560,0,0,
17-11 16:36:20,16.696,4.174,79.130,0,0,0,0,791674880,12552699904,621469696,2221510656,0,0,
17-11 16:36:21,0.843,0.169,98.988,0,0,0,0,789569536,12554797056,621469696,2221518848,0,0,
17-11 16:36:22,1.505,0.669,97.492,0.334,0,0,221184,789569536,12554797056,621477888,2221510656,0,0,
17-11 16:36:23,9.831,3.051,87.119,0,0,0,49152,789536768,12554813440,621486080,2221518848,0,0,
17-11 16:36:24,1.007,0.671,98.322,0,0,0,0,789561344,12554788864,621486080,2221518848,0,0,
17-11 16:36:25,18.942,4.608,76.451,0,0,0,0,789544960,12554805248,621486080,2221518848,0,0,
17-11 16:36:26,20.522,4.348,75.130,0,0,0,0,787984384,12556353536,621486080,2221531136,0,0,
17-11 16:36:27,1.672,0.502,97.826,0,0,0,49152,787984384,12556353536,621486080,2221531136,0,0,
17-11 16:36:28,9.764,2.189,88.047,0,0,0,0,788242432,12556095488,621486080,2221531136,0,0,
17-11 16:36:29,19.764,4.899,75.169,0.169,0,0,81920,788238336,12556095488,621490176,2221531136,0,0,
17-11 16:36:30,1.846,0.671,97.483,0,0,0,0,790568960,12553764864,621490176,2221531136,0,0,
17-11 16:36:31,13.636,2.694,83.670,0,0,0,0,789786624,12554547200,621490176,2221531136,0,0,
17-11 16:36:32,7.563,2.521,89.748,0.168,0,0,114688,789766144,12554555392,621498368,2221535232,0,0,
17-11 16:36:33,2.667,0.667,96.667,0,0,0,16384,789741568,12554579968,621498368,2221535232,0,0,
17-11 16:36:34,18.824,4.538,76.471,0.168,0,0,106496,790024192,12554289152,621498368,2221543424,0,0,
17-11 16:36:35,1.678,0.503,97.819,0,0,0,0,790016000,12554297344,621498368,2221543424,0,0,
17-11 16:36:36,5.405,1.520,93.074,0,0,0,0,788881408,12555427840,621498368,2221547520,0,0,
17-11 16:36:37,30.690,5.517,63.793,0,0,0,49152,788946944,12555354112,621498368,2221555712,0,0,
17-11 16:36:38,16.248,4.188,79.564,0,0,0,16384,788938752,12555362304,621498368,2221555712,0,0,
17-11 16:36:39,1.672,0.334,97.659,0.334,0,0,131072,788938752,12555362304,621498368,2221555712,0,0,
17-11 16:36:40,13.400,4.020,82.580,0,0,0,0,790994944,12553306112,621498368,2221555712,0,0,
17-11 16:36:41,17.517,4.762,77.721,0,0,0,0,790220800,12554072064,621498368,2221563904,0,0,
17-11 16:36:42,2.337,0.835,96.661,0.167,0,0,163840,790220800,12554072064,621502464,2221559808,0,0,
17-11 16:36:43,8.829,2.207,88.964,0,0,0,49152,790212608,12554072064,621502464,2221568000,0,0,
17-11 16:36:44,4.508,1.002,94.491,0,0,0,0,790208512,12554072064,621502464,2221572096,0,0,
17-11 16:36:45,1.347,0.337,98.316,0,0,0,155648,790208512,12554072064,621502464,2221572096,0,0,
17-11 16:36:46,13.706,4.061,82.234,0,0,0,0,789176320,12555104256,621502464,2221572096,0,0,
17-11 16:36:47,1.515,0.168,98.148,0.168,0,0,40960,789176320,12555104256,621510656,2221563904,0,0,
17-11 16:36:48,13.758,3.523,82.550,0.168,0,0,212992,789143552,12555128832,621510656,2221572096,0,0,
17-11 16:36:49,10.455,2.192,87.352,0,0,0,0,789164032,12555104256,621510656,2221576192,0,0,
17-11 16:36:50,2.337,0.501,97.162,0,0,0,0,791216128,12553039872,621510656,2221588480,0,0,
17-11 16:36:51,27.365,5.236,67.230,0.169,0,0,81920,790441984,12553814016,621510656,2221588480,0,0,
17-11 16:36:52,15.091,3.483,81.260,0.166,0,0,106496,790433792,12553814016,621514752,2221592576,0,0,
17-11 16:36:53,1.678,0.671,97.651,0,0,0,40960,790433792,12553814016,621514752,2221592576,0,0,
17-11 16:36:54,21.886,5.219,72.896,0,0,0,0,790405120,12553838592,621514752,2221596672,0,0,
17-11 16:36:55,34.349,7.953,57.699,0,0,0,40960,790687744,12553555968,621518848,2221592576,0,0,
17-11 16:36:56,6.937,1.354,91.709,0,0,0,0,791199744,12553039872,621518848,2221596672,0,0,
17-11 16:36:57,1.505,0.502,97.826,0.167,0,0,122880,791445504,12552790016,621522944,2221596672,0,0,
17-11 16:36:58,14.478,2.862,82.660,0,0,0,40960,791711744,12552523776,621522944,2221596672,0,0,
17-11 16:36:59,1.342,0.336,98.322,0,0,0,0,791695360,12552540160,621522944,2221596672,0,0,
17-11 16:37:00,17.288,3.898,78.814,0,0,0,24576,794054656,12550176768,621522944,2221600768,0,0,
17-11 16:37:01,31.419,7.095,61.486,0,0,0,0,791961600,12552265728,621522944,2221604864,0,0,
17-11 16:37:02,1.173,0.670,97.990,0.168,0,0,180224,791961600,12552265728,621531136,2221596672,0,0,
17-11 16:37:03,6.811,2.159,91.030,0,0,0,16384,791949312,12552265728,621531136,2221608960,0,0,
17-11 16:37:04,31.261,6.723,62.017,0,0,0,0,792223744,12551991296,621531136,2221608960,0,0,
17-11 16:37:05,29.542,7.470,62.988,0,0,0,0,792199168,12552015872,621531136,2221608960,0,0,
17-11 16:37:06,6.030,1.843,92.127,0,0,0,0,791949312,12552265728,621531136,2221608960,0,0,
17-11 16:37:07,1.669,0.501,97.663,0.167,0,0,106496,791949312,12552265728,621531136,2221608960,0,0,
17-11 16:37:08,16.863,3.710,79.427,0,0,0,16384,791945216,12552265728,621531136,2221613056,0,0,
17-11 16:37:09,1.672,0.669,97.659,0,0,0,0,791977984,12552232960,621531136,2221613056,0,0,
17-11 16:37:10,16.810,4.117,79.074,0,0,0,0,794046464,12550160384,621531136,2221617152,0,0,
17-11 16:37:11,40.862,8.793,50.345,0,0,0,0,790913024,12553297920,621531136,2221613056,0,0,
17-11 16:37:12,16.583,3.853,79.397,0.168,0,0,65536,790904832,12553297920,621535232,2221617152,0,0,
17-11 16:37:13,1.505,0.836,97.659,0,0,0,0,791171072,12553031680,621535232,2221617152,0,0,
17-11 16:37:14,23.667,4.833,71.333,0.167,0,0,155648,788828160,12555370496,621539328,2221617152,0,0,
17-11 16:37:15,35.702,7.276,57.022,0,0,0,0,789168128,12555030528,621539328,2221617152,0,0,
17-11 16:37:16,14.527,3.547,81.926,0,0,0,0,788316160,12555878400,621539328,2221621248,0,0,
17-11 16:37:17,1.174,0.503,98.322,0,0,0,0,788316160,12555878400,621539328,2221621248,0,0,
17-11 16:37:18,12.669,3.209,84.122,0,0,0,0,788316160,12555878400,621539328,2221621248,0,0,
17-11 16:37:19,1.508,0.503,97.822,0.168,0,0,155648,788824064,12555370496,621539328,2221621248,0,0,
17-11 16:37:20,9,2.500,88.500,0,0,0,0,792014848,12552175616,621539328,2221625344,0,0,
17-11 16:37:21,8.638,2.658,88.704,0,0,0,0,790114304,12554072064,621539328,2221625344,0,0,
17-11 16:37:22,1.345,0.504,97.983,0.168,0,0,114688,790114304,12554072064,621543424,2221621248,0,0,
17-11 16:37:23,21,5.167,73.833,0,0,0,0,790102016,12554080256,621543424,2221625344,0,0,
17-11 16:37:24,25.823,5.719,68.284,0.173,0,0,303104,790896640,12553281536,621547520,2221625344,0,0,
17-11 16:37:25,2.534,0.676,96.791,0,0,0,0,790888448,12553289728,621547520,2221625344,0,0,
17-11 16:37:26,3.500,1.167,95.333,0,0,0,0,789389312,12554788864,621547520,2221621248,0,0,
17-11 16:37:27,16.129,3.226,80.645,0,0,0,0,789622784,12554555392,621547520,2221625344,0,0,
17-11 16:37:28,0.839,0.503,98.658,0,0,0,0,789618688,12554547200,621547520,2221637632,0,0,
17-11 16:37:29,18.469,3.827,77.537,0.166,0,0,163840,789876736,12554289152,621551616,2221633536,0,0,
17-11 16:37:30,5.051,0.842,94.108,0,0,0,0,792739840,12551417856,621551616,2221641728,0,0,
17-11 16:37:31,1.510,0.671,97.819,0,0,0,0,792195072,12551966720,621551616,2221637632,0,0,
17-11 16:37:32,6.250,1.351,92.061,0.338,0,0,147456,792195072,12551966720,621568000,2221621248,0,0,
17-11 16:37:33,1.171,0.836,97.993,0,0,0,0,792178688,12551966720,621568000,2221637632,0,0,
17-11 16:37:34,5.201,1.846,92.953,0,0,0,131072,792453120,12551692288,621568000,2221637632,0,0,
17-11 16:37:35,1.505,0.836,97.659,0,0,0,0,792428544,12551716864,621568000,2221637632,0,0,
17-11 16:37:36,18.319,4.538,77.143,0,0,0,0,789688320,12554448896,621568000,2221649920,0,0,
17-11 16:37:37,25.871,5.307,68.823,0,0,0,0,789581824,12554547200,621568000,2221654016,0,0,
17-11 16:37:38,0.672,0,99.160,0.168,0,0,81920,789581824,12554547200,621576192,2221645824,0,0,
17-11 16:37:39,4.992,1.331,93.344,0.333,0,0,163840,789831680,12554289152,621576192,2221654016,0,0,
17-11 16:37:40,26.541,5.479,67.979,0,0,0,0,792686592,12551434240,621576192,2221654016,0,0,
17-11 16:37:41,17.282,4.362,78.188,0.168,0,0,65536,791375872,12552740864,621580288,2221654016,0,0,
17-11 16:37:42,1.014,0.338,98.649,0,0,0,65536,791367680,12552749056,621584384,2221649920,0,0,
17-11 16:37:43,7.358,1.672,90.970,0,0,0,0,791879680,12552232960,621584384,2221654016,0,0,
17-11 16:37:44,2.020,1.010,96.801,0.168,0,0,155648,791879680,12552224768,621588480,2221658112,0,0,
17-11 16:37:45,6.961,1.528,91.511,0,0,0,0,791859200,12552241152,621588480,2221662208,0,0,
17-11 16:37:46,32.186,8.434,59.208,0.172,0,0,73728,789295104,12554797056,621588480,2221666304,0,0,
17-11 16:37:47,34.506,6.868,58.626,0,0,0,0,789585920,12554514432,621588480,2221662208,0,0,
17-11 16:37:48,8.224,1.316,90.461,0,0,0,0,789544960,12554547200,621588480,2221670400,0,0,
17-11 16:37:49,1.508,0.503,97.990,0,0,0,0,789635072,12554457088,621588480,2221670400,0,0,
17-11 16:37:50,15.423,4.312,80.100,0.166,0,0,131072,792133632,12551958528,621588480,2221670400,0,0,
17-11 16:37:51,1.672,0.502,97.826,0,0,0,0,791089152,12552998912,621588480,2221674496,0,0,
17-11 16:37:52,13.131,3.367,83.333,0.168,0,0,65536,791089152,12552998912,621592576,2221670400,0,0,
17-11 16:37:53,22.373,5.763,71.864,0,0,0,0,791334912,12552740864,621592576,2221682688,0,0,
17-11 16:37:54,1.849,1.176,96.975,0,0,0,212992,791334912,12552740864,621600768,2221674496,0,0,
17-11 16:37:55,8.500,2.167,89.167,0.167,0,0,147456,791334912,12552732672,621600768,2221682688,0,0,
17-11 16:37:56,30.252,7.731,62.017,0,0,0,0,790003712,12554055680,621600768,2221690880,0,0,
17-11 16:37:57,12.947,3.237,83.816,0,0,0,0,790036480,12554031104,621600768,2221682688,0,0,
17-11 16:37:58,1.338,0.502,98.161,0,0,0,0,790011904,12554055680,621600768,2221682688,0,0,
17-11 16:37:59,16.054,3.846,79.933,0.167,0,0,73728,790065152,12553998336,621604864,2221682688,0,0,
17-11 16:38:00,5.076,1.692,93.232,0,0,0,8192,791068672,12552982528,621604864,2221694976,0,0,
17-11 16:38:01,1.681,0.672,97.647,0,0,0,57344,790798336,12553256960,621604864,2221690880,0,0,
17-11 16:38:02,31.208,7.718,60.906,0.168,0,0,114688,790798336,12553256960,621608960,2221686784,0,0,
17-11 16:38:03,1.174,0.503,98.322,0,0,0,0,790790144,12553256960,621608960,2221694976,0,0,
17-11 16:38:04,3.350,1.173,95.310,0.168,0,0,73728,790790144,12553256960,621613056,2221690880,0,0,
17-11 16:38:05,2.185,0.504,97.311,0,0,0,73728,790777856,12553256960,621613056,2221703168,0,0,
17-11 16:38:06,2.030,0.508,97.293,0.169,0,0,180224,789803008,12554231808,621617152,2221699072,0,0,
17-11 16:38:07,34.328,7.629,58.043,0,0,0,0,789725184,12554305536,621617152,2221703168,0,0,
17-11 16:38:08,8.305,2.034,89.661,0,0,0,0,789733376,12554289152,621617152,2221711360,0,0,
17-11 16:38:09,1.338,0.669,97.993,0,0,0,57344,789757952,12554264576,621625344,2221703168,0,0,
17-11 16:38:10,11.966,2.735,85.299,0,0,0,8192,792317952,12551692288,621625344,2221715456,0,0,
17-11 16:38:11,0.845,0.676,98.480,0,0,0,0,791789568,12552224768,621625344,2221711360,0,0,
17-11 16:38:12,10.535,2.073,87.047,0.345,0,0,188416,791789568,12552224768,621633536,2221703168,0,0,
17-11 16:38:13,11.149,2.365,86.486,0,0,0,0,791781376,12552224768,621633536,2221711360,0,0,
17-11 16:38:14,1.336,1.002,97.496,0.167,0,0,65536,791830528,12552175616,621637632,2221707264,0,0,
17-11 16:38:15,23.025,6.723,70.252,0,0,0,24576,791777280,12552224768,621637632,2221711360,0,0,
17-11 16:38:16,10.870,2.508,86.622,0,0,0,0,790736896,12553256960,621637632,2221719552,0,0,
17-11 16:38:17,1.505,0.669,97.826,0,0,0,98304,790736896,12553256960,621641728,2221715456,0,0,
17-11 16:38:18,24.570,6.186,69.244,0,0,0,0,790732800,12553256960,621641728,2221719552,0,0,
17-11 16:38:19,1.174,0.503,98.154,0.168,0,0,65536,790732800,12553256960,621645824,2221715456,0,0,
17-11 16:38:20,4.202,1.513,94.286,0,0,0,24576,792817664,12551168000,621645824,2221719552,0,0,
17-11 16:38:21,1.515,0.505,97.980,0,0,0,0,792285184,12551700480,621645824,2221719552,0,0,
17-11 16:38:22,1.012,0.506,98.145,0.337,0,0,122880,792285184,12551700480,621654016,2221711360,0,0,
17-11 16:38:23,24.090,6.239,69.671,0,0,0,0,792293376,12551684096,621654016,2221719552,0,0,
17-11 16:38:24,6.511,2.170,91.152,0.167,0,0,90112,792276992,12551700480,621654016,2221719552,0,0,
17-11 16:38:25,1.178,0.842,97.980,0,0,0,147456,792293376,12551684096,621654016,2221719552,0,0,
17-11 16:38:26,5.863,1.675,92.462,0,0,0,0,791658496,12552323072,621654016,2221719552,0,0,
17-11 16:38:27,1.508,0.335,98.157,0,0,0,40960,791465984,12552507392,621654016,2221723648,0,0,
17-11 16:38:28,21.017,4.915,74.068,0,0,0,0,791515136,12552458240,621654016,2221723648,0,0,
17-11 16:38:29,6.408,1.518,91.906,0.169,0,0,65536,791740416,12552232960,621654016,2221723648,0,0,
17-11 16:38:30,1.836,0.668,97.496,0,0,0,8192,794112000,12549861376,621654016,2221723648,0,0,
17-11 16:38:31,9.380,2.178,88.442,0,0,0,0,792784896,12551184384,621654016,2221727744,0,0,
17-11 16:38:32,1.347,0.673,97.811,0.168,0,0,65536,792190976,12551770112,621658112,2221731840,0,0,
17-11 16:38:33,17.007,4.252,78.741,0,0,0,0,792252416,12551708672,621658112,2221731840,0,0,
17-11 16:38:34,35.462,8.571,55.966,0,0,0,0,792236032,12551725056,621658112,2221731840,0,0,
17-11 16:38:35,36.548,6.599,56.853,0,0,0,114688,792285184,12551667712,621662208,2221735936,0,0,
17-11 16:38:36,35.034,9.014,55.952,0,0,0,0,789114880,12554838016,621662208,2221735936,0,0,
17-11 16:38:37,4.882,1.178,93.939,0,0,0,0,789155840,12554797056,621662208,2221735936,0,0,
17-11 16:38:38,1.007,0.503,98.490,0,0,0,0,789155840,12554797056,621662208,2221735936,0,0,
17-11 16:38:39,28.020,6.879,65.101,0,0,0,0,789180416,12554772480,621662208,2221735936,0,0,
17-11 16:38:40,29.422,7.823,62.585,0.170,0,0,73728,792547328,12551401472,621666304,2221735936,0,0,
17-11 16:38:41,1.349,0.506,98.145,0,0,0,16384,792264704,12551684096,621666304,2221735936,0,0,
17-11 16:38:42,1.849,0.504,97.479,0.168,0,0,114688,792236032,12551708672,621670400,2221735936,0,0,
17-11 16:38:43,4.188,0.838,94.975,0,0,0,0,792223744,12551716864,621670400,2221740032,0,0,
17-11 16:38:44,1.014,0.338,98.649,0,0,0,0,792236032,12551700480,621670400,2221744128,0,0,
17-11 16:38:45,36.074,7.383,56.376,0.168,0,0,106496,792236032,12551700480,621670400,2221744128,0,0,
17-11 16:38:46,37.500,7.705,54.795,0,0,0,57344,789630976,12554313728,621670400,2221731840,0,0,
17-11 16:38:47,37.209,8.638,54.153,0,0,0,0,789372928,12554563584,621670400,2221744128,0,0,
17-11 16:38:48,11.565,2.381,86.054,0,0,0,0,789397504,12554539008,621670400,2221744128,0,0,
17-11 16:38:49,1.007,0.336,98.658,0,0,0,0,789381120,12554547200,621670400,2221752320,0,0,
17-11 16:38:50,18.928,4.858,76.214,0,0,0,0,792498176,12551426048,621670400,2221756416,0,0,
17-11 16:38:51,25.214,6.861,67.753,0.172,0,0,114688,790847488,12553068544,621670400,2221760512,0,0,
17-11 16:38:52,24.115,5.565,70.320,0,0,0,65536,790679552,12553232384,621674496,2221760512,0,0,
17-11 16:38:53,1.174,0.503,98.322,0,0,0,0,790663168,12553248768,621674496,2221760512,0,0,
17-11 16:38:54,5.500,2,92.500,0,0,0,0,790650880,12553256960,621674496,2221764608,0,0,
