

"Host:","peer7",,,,"User:","root"
"Cmdline:","dstat -tcdmg --noheaders --output //shared_dir/metrics/run-delete-1th-cache_off-lsfs-peer7.dstat.csv",,,,"Date:","29 Nov 2022 11:49:23 UTC"
"system","total cpu usage",,,,,"dsk/total",,"memory usage",,,,"paging",
"time","usr","sys","idl","wai","stl","read","writ","used","free","buff","cach","in","out"
29-11 16:31:02,26.601,2.791,70.443,0.164,0,0,65536,859189248,12692086784,1008320512,1579470848,0,0,
29-11 16:31:03,28.431,2.124,69.444,0,0,0,0,858869760,12692086784,1008320512,1579790336,0,0,
29-11 16:31:04,26.471,2.288,71.078,0.163,0,0,65536,859152384,12691587072,1008320512,1580007424,0,0,
29-11 16:31:05,27.229,2.755,69.854,0.162,0,0,360448,859115520,12691312640,1008320512,1580318720,0,0,
29-11 16:31:06,27.687,2.769,69.544,0,0,0,180224,859136000,12691070976,1008320512,1580539904,0,0,
29-11 16:31:07,29.344,3.279,67.377,0,0,0,0,857821184,12692070400,1008320512,1580855296,0,0,
29-11 16:31:08,21.262,1.993,76.744,0,0,0,0,857722880,12692070400,1008320512,1580953600,0,0,
29-11 16:31:09,20.364,2.483,76.987,0.166,0,0,172032,857714688,12692070400,1008320512,1580961792,0,0,
29-11 16:31:10,19.307,2.640,77.888,0.165,0,0,18087936,857690112,12692086784,1008320512,1580969984,0,0,
29-11 16:31:11,17.833,1.500,80.500,0.167,0,0,385024,857686016,12692086784,1008320512,1580974080,0,0,
29-11 16:31:12,17.627,1.186,81.017,0.169,0,0,65536,857669632,12692094976,1008320512,1580982272,0,0,
29-11 16:31:13,18.090,1.340,80.570,0,0,0,49152,857632768,12692111360,1008320512,1581002752,0,0,
29-11 16:31:14,22.517,1.987,75.497,0,0,0,0,858075136,12691578880,1008320512,1581092864,0,0,
29-11 16:31:15,28.218,2.640,68.977,0.165,0,0,483328,859095040,12690272256,1008320512,1581379584,0,0,
29-11 16:31:16,28.339,3.583,67.915,0.163,0,0,180224,858816512,12690288640,1008324608,1581637632,0,0,
29-11 16:31:17,26.829,4.228,68.943,0,0,0,0,859025408,12689723392,1008324608,1581989888,0,0,
29-11 16:31:18,26.797,3.105,70.098,0,0,0,0,858791936,12689739776,1008324608,1582206976,0,0,
29-11 16:31:19,27.632,1.645,70.724,0,0,0,0,858988544,12689240064,1008324608,1582510080,0,0,
29-11 16:31:20,29.605,3.125,67.105,0.164,0,0,81920,858779648,12688965632,1008324608,1582993408,0,0,
29-11 16:31:21,33.496,4.878,61.463,0.163,0,0,180224,858271744,12688965632,1008328704,1583497216,0,0,
29-11 16:31:22,37.031,3.589,59.380,0,0,0,65536,857985024,12688691200,1008328704,1584058368,0,0,
29-11 16:31:23,34.267,2.636,63.097,0,0,0,0,857608192,12688433152,1008328704,1584693248,0,0,
29-11 16:31:24,36.079,2.306,61.614,0,0,0,0,857710592,12687933440,1008328704,1585090560,0,0,
29-11 16:31:25,33.169,3.941,62.726,0.164,0,0,73728,857784320,12687142912,1008328704,1585807360,0,0,
29-11 16:31:26,21.369,2.003,76.294,0.334,0,0,180224,857624576,12687175680,1008328704,1585934336,0,0,
29-11 16:31:27,19.496,2.857,77.647,0,0,0,0,858415104,12686385152,1008328704,1585934336,0,0,
29-11 16:31:28,17.905,1.520,80.574,0,0,0,0,858669056,12686127104,1008328704,1585938432,0,0,
29-11 16:31:29,18.739,1.704,79.557,0,0,0,0,858664960,12686127104,1008328704,1585942528,0,0,
29-11 16:31:30,17.529,2.504,79.967,0,0,0,10215424,858636288,12686143488,1008328704,1585954816,0,0,
29-11 16:31:31,18.395,1.672,79.599,0.334,0,0,401408,858628096,12686127104,1008328704,1585979392,0,0,
29-11 16:31:32,18.792,1.510,79.530,0.168,0,0,65536,858894336,12685852672,1008328704,1585987584,0,0,
29-11 16:31:33,19.967,2.496,77.537,0,0,0,0,858890240,12685852672,1008328704,1585991680,0,0,
29-11 16:31:34,20.167,2.167,77.667,0,0,0,0,858869760,12685869056,1008328704,1585995776,0,0,
29-11 16:31:35,18.105,1.354,80.541,0,0,0,0,858873856,12685852672,1008328704,1586008064,0,0,
29-11 16:31:36,18.317,2.475,79.043,0.165,0,0,180224,858849280,12685869056,1008332800,1586012160,0,0,
29-11 16:31:37,21.511,2.627,75.862,0,0,0,81920,858607616,12686094336,1008332800,1586028544,0,0,
29-11 16:31:38,21.854,2.483,75.662,0,0,0,0,858804224,12685836288,1008332800,1586089984,0,0,
29-11 16:31:39,26.612,2.975,70.413,0,0,0,0,858734592,12685578240,1008332800,1586413568,0,0,
29-11 16:31:40,26.384,3.909,69.707,0,0,0,0,858738688,12685320192,1008332800,1586663424,0,0,
29-11 16:31:41,24.751,2.326,72.591,0.332,0,0,196608,858697728,12685062144,1008336896,1586950144,0,0,
29-11 16:31:42,28.059,2.773,69.005,0.163,0,0,65536,858918912,12684546048,1008336896,1587240960,0,0,
29-11 16:31:43,26.159,2.649,71.192,0,0,0,0,858914816,12684288000,1008336896,1587499008,0,0,
29-11 16:31:44,26.821,2.483,70.695,0,0,0,0,858677248,12684288000,1008336896,1587736576,0,0,
29-11 16:31:45,27.732,2.773,69.331,0.163,0,0,65536,858669056,12684029952,1008336896,1588002816,0,0,
29-11 16:31:46,26.393,3.443,70,0.164,0,0,188416,858349568,12684029952,1008336896,1588322304,0,0,
29-11 16:31:47,27.333,2.167,70.500,0,0,0,16384,858566656,12683513856,1008336896,1588621312,0,0,
29-11 16:31:48,28.711,2.121,69.168,0,0,0,0,858324992,12683513856,1008336896,1588862976,0,0,
29-11 16:31:49,28.947,2.303,68.750,0,0,0,0,857993216,12683513856,1008336896,1589194752,0,0,
29-11 16:31:50,26.108,2.956,70.772,0.164,0,0,49152,857735168,12683513856,1008336896,1589452800,0,0,
29-11 16:31:51,25.084,2.174,72.742,0,0,0,180224,857509888,12683513856,1008345088,1589669888,0,0,
29-11 16:31:52,27.787,2.662,69.384,0.166,0,0,245760,858812416,12681900032,1008345088,1589981184,0,0,
29-11 16:31:53,26.634,3.105,70.261,0,0,0,49152,858427392,12681965568,1008345088,1590300672,0,0,
29-11 16:31:54,25,3.125,71.875,0,0,0,0,858218496,12681965568,1008345088,1590509568,0,0,
29-11 16:31:55,27.987,3.437,68.412,0.164,0,0,131072,858705920,12681191424,1008345088,1590796288,0,0,
29-11 16:31:56,27.967,2.927,68.780,0.325,0,0,18923520,860246016,12679311360,1008345088,1591029760,0,0,
29-11 16:31:57,33.224,3.928,62.848,0,0,0,81920,858763264,12680142848,1008345088,1591681024,0,0,
29-11 16:31:58,34.747,3.589,61.664,0,0,0,0,858996736,12679368704,1008345088,1592221696,0,0,
29-11 16:31:59,33.605,4.078,62.316,0,0,0,0,859373568,12678336512,1008345088,1592877056,0,0,
29-11 16:32:00,33.010,4.045,62.136,0.809,0,0,17227776,860778496,12676272128,1008345088,1593516032,0,0,
29-11 16:32:01,35.668,3.583,60.749,0,0,0,0,860737536,12675756032,1008345088,1594068992,0,0,
29-11 16:32:02,32.362,3.398,64.078,0.162,0,0,65536,860307456,12675756032,1008345088,1594499072,0,0,
29-11 16:32:03,26.393,3.443,70.164,0,0,0,0,861196288,12674658304,1008345088,1594707968,0,0,
29-11 16:32:04,26.023,3.273,70.704,0,0,0,0,861097984,12674465792,1008345088,1594994688,0,0,
29-11 16:32:05,27.258,3.387,69.355,0,0,0,278528,861331456,12673949696,1008349184,1595269120,0,0,
29-11 16:32:06,25.738,3.279,70.984,0,0,0,0,861589504,12673433600,1008349184,1595518976,0,0,
29-11 16:32:07,28.758,3.268,67.810,0.163,0,0,98304,860483584,12674207744,1008349184,1595850752,0,0,
29-11 16:32:08,25.206,2.801,71.993,0,0,0,0,860246016,12674207744,1008349184,1596080128,0,0,
29-11 16:32:09,17.568,2.027,80.405,0,0,0,0,860221440,12674207744,1008349184,1596104704,0,0,
29-11 16:32:10,16.327,2.721,80.782,0.170,0,0,188416,860725248,12673691648,1008349184,1596116992,0,0,
29-11 16:32:11,15.529,2.389,82.082,0,0,0,0,860463104,12673949696,1008349184,1596121088,0,0,
29-11 16:32:12,19.565,1.003,79.264,0.167,0,0,172032,860463104,12673949696,1008349184,1596121088,0,0,
29-11 16:32:13,16.583,1.675,81.742,0,0,0,0,860459008,12673949696,1008349184,1596125184,0,0,
29-11 16:32:14,17.696,1.669,80.634,0,0,0,0,860446720,12673949696,1008349184,1596137472,0,0,
29-11 16:32:15,15.925,1.712,82.192,0.171,0,0,180224,860426240,12673949696,1008353280,1596153856,0,0,
29-11 16:32:16,18.574,1.658,79.768,0,0,0,0,860672000,12673691648,1008353280,1596166144,0,0,
29-11 16:32:17,18.698,3.339,77.963,0,0,0,16384,860663808,12673691648,1008353280,1596174336,0,0,
29-11 16:32:18,18.512,1.818,79.504,0.165,0,0,98304,860655616,12673691648,1008353280,1596182528,0,0,
29-11 16:32:19,18.865,2.504,78.631,0,0,0,0,860635136,12673691648,1008353280,1596203008,0,0,
29-11 16:32:20,18.792,3.020,78.020,0.168,0,0,188416,860590080,12673708032,1008357376,1596227584,0,0,
29-11 16:32:21,16.583,2.848,80.570,0,0,0,0,860602368,12673691648,1008357376,1596231680,0,0,
29-11 16:32:22,29.333,2.833,67.667,0.167,0,0,507904,860721152,12673175552,1008357376,1596624896,0,0,
29-11 16:32:23,35.585,2.801,61.614,0,0,0,0,861483008,12671885312,1008357376,1597145088,0,0,
29-11 16:32:24,34.032,4.355,61.613,0,0,0,237568,860983296,12671885312,1008357376,1597640704,0,0,
29-11 16:32:25,34.634,3.415,61.951,0,0,0,180224,860966912,12671369216,1008361472,1598164992,0,0,
29-11 16:32:26,33.278,3.146,63.411,0.166,0,0,4702208,860663808,12671111168,1008361472,1598717952,0,0,
29-11 16:32:27,35.621,3.758,60.621,0,0,0,0,860647424,12670595072,1008361472,1599250432,0,0,
29-11 16:32:28,31.826,2.100,66.074,0,0,0,303104,860528640,12670337024,1008361472,1599619072,0,0,
29-11 16:32:29,27.214,2.899,69.726,0.161,0,0,81920,860446720,12670078976,1008361472,1599950848,0,0,
29-11 16:32:30,26.568,3.135,70.132,0.165,0,0,344064,860512256,12669796352,1008361472,1600163840,0,0,
29-11 16:32:31,26.023,3.110,70.867,0,0,0,8716288,861720576,12668256256,1008361472,1600475136,0,0,
29-11 16:32:32,27.053,2.899,69.887,0.161,0,0,65536,861474816,12668256256,1008361472,1600720896,0,0,
29-11 16:32:33,26.612,2.479,70.744,0.165,0,0,8912896,860839936,12668399616,1008369664,1601163264,0,0,
29-11 16:32:34,24.437,3.055,72.508,0,0,0,0,860712960,12668514304,1008369664,1601175552,0,0,
29-11 16:32:35,16.863,2.867,79.933,0.337,0,0,106496,860712960,12668514304,1008369664,1601175552,0,0,
29-11 16:32:36,16.835,1.852,81.313,0,0,0,0,860712960,12668514304,1008369664,1601175552,0,0,
29-11 16:32:37,19.032,2.337,78.631,0,0,0,49152,860704768,12668514304,1008369664,1601183744,0,0,
29-11 16:32:38,16.216,1.858,81.419,0.507,0,0,278528,860700672,12668514304,1008377856,1601179648,0,0,
29-11 16:32:39,18.090,1.173,80.737,0,0,0,131072,860692480,12668514304,1008377856,1601187840,0,0,
29-11 16:32:40,17.177,2.891,79.762,0.170,0,0,106496,860704768,12668489728,1008377856,1601200128,0,0,
29-11 16:32:41,22.074,2.341,75.585,0,0,0,0,861077504,12667998208,1008377856,1601318912,0,0,
29-11 16:32:42,27.642,2.927,69.268,0.163,0,0,90112,861298688,12667482112,1008377856,1601609728,0,0,
29-11 16:32:43,26.427,2.773,70.473,0.326,0,0,8601600,861728768,12666691584,1008381952,1601847296,0,0,
29-11 16:32:44,26.471,2.614,70.915,0,0,0,0,862294016,12665909248,1008381952,1602064384,0,0,
29-11 16:32:45,28.065,2.581,69.194,0.161,0,0,57344,861986816,12665909248,1008381952,1602371584,0,0,
29-11 16:32:46,26.622,2.995,70.383,0,0,0,0,861782016,12665901056,1008381952,1602584576,0,0,
29-11 16:32:47,25.624,4.825,69.551,0,0,0,49152,861466624,12665901056,1008381952,1602899968,0,0,
29-11 16:32:48,27.670,2.104,70.065,0.162,0,0,278528,861200384,12665901056,1008386048,1603162112,0,0,
29-11 16:32:49,28.341,3.060,68.599,0,0,0,0,861171712,12665643008,1008386048,1603448832,0,0,
29-11 16:32:50,27.597,3.734,68.669,0,0,0,0,861200384,12665384960,1008386048,1603678208,0,0,
29-11 16:32:51,26.325,2.318,71.358,0,0,0,65536,861147136,12665126912,1008386048,1603989504,0,0,
29-11 16:32:52,28.033,3.279,68.197,0.492,0,0,8708096,862216192,12663820288,1008386048,1604177920,0,0,
29-11 16:32:53,26.557,2.131,71.311,0,0,0,0,861954048,12663812096,1008386048,1604448256,0,0,
29-11 16:32:54,18.487,1.681,79.832,0,0,0,0,861908992,12663812096,1008386048,1604493312,0,0,
29-11 16:32:55,17.028,2.504,80.467,0,0,0,0,862416896,12663296000,1008386048,1604501504,0,0,
29-11 16:32:56,19.071,2.156,78.773,0,0,0,65536,862416896,12663296000,1008386048,1604501504,0,0,
29-11 16:32:57,19.533,2.504,77.629,0.334,0,0,704512,860860416,12664844288,1008386048,1604509696,0,0,
29-11 16:32:58,19.735,1.658,78.607,0,0,0,0,860856320,12664844288,1008386048,1604513792,0,0,
29-11 16:32:59,17.617,2.685,79.698,0,0,0,0,860839936,12664844288,1008386048,1604530176,0,0,
29-11 16:33:00,24.834,1.821,73.344,0,0,0,0,860717056,12664844288,1008386048,1604653056,0,0,
29-11 16:33:01,28.664,2.932,68.404,0,0,0,0,860409856,12664844288,1008386048,1604960256,0,0,
29-11 16:33:02,27.541,2.787,69.508,0.164,0,0,991232,860659712,12664328192,1008386048,1605226496,0,0,
29-11 16:33:03,25.574,2.459,71.803,0.164,0,0,57344,860389376,12664328192,1008386048,1605496832,0,0,
29-11 16:33:04,27.575,2.159,70.266,0,0,0,0,860446720,12664070144,1008386048,1605697536,0,0,
29-11 16:33:05,27.317,2.602,70.081,0,0,0,0,860397568,12663812096,1008386048,1606004736,0,0,
29-11 16:33:06,25.987,2.303,71.711,0,0,0,0,860184576,12663812096,1008386048,1606217728,0,0,
29-11 16:33:07,17.936,2.707,79.188,0.169,0,0,630784,859394048,12664578048,1008394240,1606234112,0,0,
29-11 16:33:08,17,1.833,81,0.167,0,0,65536,859377664,12664578048,1008394240,1606250496,0,0,
29-11 16:33:09,18.364,2.170,79.466,0,0,0,0,859357184,12664578048,1008394240,1606270976,0,0,
29-11 16:33:10,18.013,1.010,80.976,0,0,0,16384,859348992,12664578048,1008394240,1606279168,0,0,
29-11 16:33:11,16.358,2.867,80.776,0,0,0,0,859344896,12664578048,1008394240,1606283264,0,0,
29-11 16:33:12,20,1.833,77.667,0.500,0,0,6914048,859336704,12664578048,1008398336,1606287360,0,0,
29-11 16:33:13,17.167,3,79.833,0,0,0,49152,859852800,12664061952,1008398336,1606287360,0,0,
29-11 16:33:14,20.297,1.650,77.888,0.165,0,0,81920,859848704,12664061952,1008398336,1606291456,0,0,
29-11 16:33:15,17.057,2.341,80.602,0,0,0,204800,860360704,12663545856,1008398336,1606295552,0,0,
29-11 16:33:16,17.206,3.237,79.557,0,0,0,0,860602368,12663287808,1008398336,1606311936,0,0,
29-11 16:33:17,18.350,3.030,78.451,0.168,0,0,401408,860323840,12663545856,1008398336,1606332416,0,0,
29-11 16:33:18,19.024,1.852,79.125,0,0,0,0,860303360,12663545856,1008398336,1606352896,0,0,
29-11 16:33:19,24.370,2.017,73.445,0.168,0,0,122880,860131328,12663545856,1008398336,1606524928,0,0,
29-11 16:33:20,28.385,2.284,69.331,0,0,0,49152,860893184,12662513664,1008398336,1606795264,0,0,
29-11 16:33:21,27.778,3.595,68.464,0.163,0,0,8691712,860667904,12662255616,1008398336,1607172096,0,0,
29-11 16:33:22,28.525,2.951,68.361,0.164,0,0,65536,860647424,12661997568,1008398336,1607450624,0,0,
29-11 16:33:23,29.805,2.769,67.427,0,0,0,0,860844032,12661481472,1008398336,1607770112,0,0,
29-11 16:33:24,28.151,2.619,69.231,0,0,0,0,860585984,12661481472,1008398336,1608028160,0,0,
29-11 16:33:25,27.861,2.322,69.652,0.166,0,0,114688,860577792,12661223424,1008398336,1608286208,0,0,
29-11 16:33:26,25.876,3.172,70.785,0.167,0,0,253952,860594176,12660965376,1008398336,1608527872,0,0,
29-11 16:33:27,29.228,2.956,67.816,0,0,0,0,860475392,12660707328,1008398336,1608896512,0,0,
29-11 16:33:28,27.288,2.124,70.588,0,0,0,0,860499968,12660449280,1008398336,1609117696,0,0,
29-11 16:33:29,27.778,3.431,68.791,0,0,0,0,860430336,12660191232,1008398336,1609441280,0,0,
29-11 16:33:30,25.041,2.653,71.973,0.332,0,0,8749056,861462528,12658900992,1008402432,1609670656,0,0,
29-11 16:33:31,19.366,2.337,78.297,0,0,0,0,861458432,12658843648,1008402432,1609732096,0,0,
29-11 16:33:32,18.760,1.675,79.397,0.168,0,0,65536,861401088,12658900992,1008402432,1609732096,0,0,
29-11 16:33:33,16.695,2.530,80.776,0,0,0,0,862154752,12658118656,1008402432,1609760768,0,0,
29-11 16:33:34,19.199,1.503,79.299,0,0,0,0,862138368,12658126848,1008402432,1609768960,0,0,
29-11 16:33:35,18.167,1.833,79.833,0.167,0,0,327680,862121984,12658126848,1008402432,1609785344,0,0,
29-11 16:33:36,17.696,2.504,79.800,0,0,0,0,862117888,12658126848,1008402432,1609789440,0,0,
29-11 16:33:37,18.274,2.707,79.019,0,0,0,0,860819456,12659417088,1008402432,1609797632,0,0,
29-11 16:33:38,17.597,2.876,79.526,0,0,0,0,860803072,12659417088,1008402432,1609814016,0,0,
29-11 16:33:39,17.707,1.518,80.776,0,0,0,0,860782592,12659417088,1008402432,1609834496,0,0,
29-11 16:33:40,17.420,2.178,80.067,0.335,0,0,245760,860774400,12659417088,1008402432,1609842688,0,0,
29-11 16:33:41,18.636,2.163,79.201,0,0,0,0,860770304,12659417088,1008402432,1609846784,0,0,
29-11 16:33:42,19.048,2.299,78.489,0.164,0,0,65536,860753920,12659417088,1008402432,1609863168,0,0,
29-11 16:33:43,16.835,1.347,81.650,0.168,0,0,540672,860749824,12659417088,1008402432,1609867264,0,0,
29-11 16:33:44,23.244,2.007,74.749,0,0,0,0,860622848,12659417088,1008402432,1609994240,0,0,
29-11 16:33:45,26.917,2.447,70.636,0,0,0,376832,860639232,12659159040,1008406528,1610231808,0,0,
29-11 16:33:46,28.053,2.640,69.307,0,0,0,0,860356608,12659159040,1008406528,1610514432,0,0,
29-11 16:33:47,27.063,3.135,69.637,0.165,0,0,98304,859336704,12659933184,1008406528,1610760192,0,0,
29-11 16:33:48,26.667,2.927,70.407,0,0,0,458752,859197440,12659675136,1008406528,1611157504,0,0,
29-11 16:33:49,26.325,3.146,70.530,0,0,0,0,859234304,12659417088,1008406528,1611378688,0,0,
29-11 16:33:50,28.479,2.913,68.285,0.324,0,0,270336,859533312,12658900992,1008406528,1611595776,0,0,
29-11 16:33:51,28.454,2.796,68.750,0,0,0,237568,859504640,12658642944,1008406528,1611882496,0,0,
29-11 16:33:52,27.183,2.471,70.181,0.165,0,0,172032,859230208,12658642944,1008406528,1612152832,0,0,
29-11 16:33:53,26.514,2.619,70.867,0,0,0,1851392,859971584,12657610752,1008406528,1612435456,0,0,
29-11 16:33:54,24.662,2.196,73.142,0,0,0,0,860782592,12656578560,1008406528,1612648448,0,0,
29-11 16:33:55,26.645,2.138,71.053,0.164,0,0,229376,860758016,12656320512,1008410624,1612922880,0,0,
29-11 16:33:56,29.053,2.889,68.058,0,0,0,40960,860504064,12656320512,1008410624,1613176832,0,0,
29-11 16:33:57,27.273,2.810,69.917,0,0,0,0,860930048,12655546368,1008410624,1613520896,0,0,
29-11 16:33:58,26.656,2.649,70.695,0,0,0,114688,860700672,12655546368,1008410624,1613750272,0,0,
29-11 16:33:59,26.910,2.159,70.930,0,0,0,0,860442624,12655546368,1008410624,1614008320,0,0,
29-11 16:34:00,27.915,2.135,69.787,0.164,0,0,204800,860700672,12655030272,1008410624,1614266368,0,0,
29-11 16:34:01,27.850,3.420,68.730,0,0,0,24576,859631616,12655804416,1008410624,1614561280,0,0,
29-11 16:34:02,29.085,2.451,68.137,0.327,0,0,8757248,860127232,12654870528,1008414720,1614995456,0,0,
29-11 16:34:03,19.142,2.310,78.548,0,0,0,0,860049408,12655013888,1008414720,1614884864,0,0,
29-11 16:34:04,17.288,2.034,80.678,0,0,0,3465216,860049408,12655013888,1008414720,1614884864,0,0,
29-11 16:34:05,18.076,1.990,79.602,0.332,0,0,98304,860033024,12655013888,1008414720,1614901248,0,0,
29-11 16:34:06,18.771,2.824,78.405,0,0,0,49152,860033024,12655013888,1008414720,1614901248,0,0,
29-11 16:34:07,19.040,4.139,76.656,0.166,0,0,278528,859504640,12655529984,1008414720,1614913536,0,0,
29-11 16:34:08,19.468,2.662,77.870,0,0,0,0,861405184,12653617152,1008414720,1614925824,0,0,
29-11 16:34:09,29.951,3.437,66.612,0,0,0,0,861224960,12653465600,1008414720,1615253504,0,0,
29-11 16:34:10,33.990,3.777,62.233,0,0,0,139264,860962816,12653207552,1008414720,1615773696,0,0,
29-11 16:34:11,34.323,2.640,63.036,0,0,0,16384,860577792,12652949504,1008414720,1616408576,0,0,
29-11 16:34:12,35.702,2.975,61.157,0.165,0,0,245760,860397568,12652691456,1008422912,1616834560,0,0,
29-11 16:34:13,34.727,3.698,61.576,0,0,0,0,859983872,12652433408,1008422912,1617498112,0,0,
29-11 16:34:14,35.935,2.927,60.976,0.163,0,0,3760128,860819456,12651126784,1008422912,1617948672,0,0,
29-11 16:34:15,32.107,2.843,64.883,0.167,0,0,114688,860688384,12650868736,1008422912,1618333696,0,0,
29-11 16:34:16,29.133,1.964,68.903,0,0,0,16384,860434432,12650868736,1008422912,1618587648,0,0,
29-11 16:34:17,28.595,3.306,67.934,0.165,0,0,335872,861126656,12649836544,1008422912,1618927616,0,0,
29-11 16:34:18,28.155,2.589,69.256,0,0,0,0,861143040,12649578496,1008422912,1619169280,0,0,
29-11 16:34:19,27.406,3.100,69.331,0.163,0,0,6529024,860876800,12649578496,1008422912,1619435520,0,0,
29-11 16:34:20,28.247,3.084,68.669,0,0,0,0,860835840,12649320448,1008422912,1619734528,0,0,
29-11 16:34:21,24.795,2.791,72.250,0.164,0,0,131072,860868608,12649062400,1008422912,1619959808,0,0,
29-11 16:34:22,24.212,2.156,73.466,0.166,0,0,311296,860905472,12648804352,1008427008,1620168704,0,0,
29-11 16:34:23,24.144,2.936,72.920,0,0,0,0,860921856,12648546304,1008427008,1620410368,0,0,
29-11 16:34:24,24.422,2.310,73.102,0.165,0,0,360448,861007872,12648288256,1008427008,1620578304,0,0,
29-11 16:34:25,24.426,1.967,73.607,0,0,0,0,861806592,12647256064,1008427008,1620807680,0,0,
29-11 16:34:26,25.578,2.475,71.782,0.165,0,0,393216,861585408,12647256064,1008427008,1621024768,0,0,
29-11 16:34:27,28.852,2.787,68.197,0.164,0,0,229376,861863936,12646739968,1008435200,1621254144,0,0,
29-11 16:34:28,27.941,2.941,68.954,0.163,0,0,8634368,861802496,12646481920,1008439296,1621565440,0,0,
29-11 16:34:29,27.581,2.903,69.516,0,0,0,0,861413376,12646481920,1008439296,1621950464,0,0,
29-11 16:34:30,26.929,3.120,69.951,0,0,0,0,861192192,12646481920,1008439296,1622167552,0,0,
29-11 16:34:31,27.243,2.936,69.821,0,0,0,0,861683712,12645707776,1008439296,1622450176,0,0,
29-11 16:34:32,26.480,2.467,70.559,0.493,0,0,229376,862392320,12644675584,1008439296,1622765568,0,0,
29-11 16:34:33,26.678,2.128,71.195,0,0,0,311296,862060544,12644675584,1008439296,1623089152,0,0,
29-11 16:34:34,22.937,2.145,74.917,0,0,0,3334144,861945856,12644675584,1008439296,1623203840,0,0,
29-11 16:34:35,19.699,1.503,78.798,0,0,0,0,861933568,12644675584,1008439296,1623216128,0,0,
29-11 16:34:36,17.450,1.510,81.040,0,0,0,0,861925376,12644675584,1008439296,1623224320,0,0,
29-11 16:34:37,18.718,2.698,78.415,0.169,0,0,450560,860622848,12645965824,1008439296,1623236608,0,0,
29-11 16:34:38,19.435,1.495,78.738,0.332,0,0,204800,860614656,12645965824,1008439296,1623244800,0,0,
29-11 16:34:39,19.128,1.510,79.362,0,0,0,8192,860614656,12645965824,1008439296,1623244800,0,0,
29-11 16:34:40,21.227,2.653,76.119,0,0,0,0,860798976,12645707776,1008439296,1623318528,0,0,
29-11 16:34:41,29.153,3.420,67.427,0,0,0,0,861282304,12644933632,1008439296,1623597056,0,0,
29-11 16:34:42,28.264,2.810,68.760,0.165,0,0,204800,861495296,12644417536,1008439296,1623891968,0,0,
29-11 16:34:43,28.805,2.782,68.249,0.164,0,0,188416,861286400,12644417536,1008439296,1624100864,0,0,
29-11 16:34:44,26.101,2.936,70.962,0,0,0,0,861528064,12643901440,1008439296,1624375296,0,0,
29-11 16:34:45,27.480,3.252,69.268,0,0,0,3514368,861507584,12643643392,1008439296,1624641536,0,0,
29-11 16:34:46,28.525,2.131,69.344,0,0,0,0,861491200,12643377152,1008439296,1624920064,0,0,
29-11 16:34:47,18.395,3.177,78.261,0.167,0,0,294912,860942336,12643901440,1008439296,1624944640,0,0,
29-11 16:34:48,20.938,2.178,76.717,0.168,0,0,368640,860930048,12643901440,1008443392,1624952832,0,0,
29-11 16:34:49,19.631,2.181,78.188,0,0,0,0,860921856,12643901440,1008443392,1624961024,0,0,
29-11 16:34:50,17.833,1.833,80.333,0,0,0,212992,861171712,12643643392,1008443392,1624969216,0,0,
29-11 16:34:51,18.644,2.034,79.322,0,0,0,0,861167616,12643643392,1008443392,1624973312,0,0,
29-11 16:34:52,17.399,2.365,80.068,0.169,0,0,65536,861409280,12643385344,1008443392,1624989696,0,0,
29-11 16:34:53,37.664,2.961,59.046,0.329,0,0,483328,860921856,12642611200,1008443392,1626251264,0,0,
29-11 16:34:54,37.581,3.871,58.548,0,0,0,0,860233728,12641579008,1008443392,1627971584,0,0,
29-11 16:34:55,36.106,3.328,59.900,0.666,0,0,26124288,862867456,12637048832,1008455680,1629872128,0,0,
29-11 16:34:56,17.686,1.653,80.661,0,0,0,0,862937088,12636934144,1008455680,1629868032,0,0,
29-11 16:34:57,17.696,3.172,79.132,0,0,0,0,861622272,12638224384,1008455680,1629892608,0,0,
29-11 16:34:58,18.667,1.167,80.167,0,0,0,0,861614080,12638224384,1008455680,1629900800,0,0,
29-11 16:34:59,18.896,2.007,78.930,0.167,0,0,204800,861605888,12638224384,1008455680,1629908992,0,0,
29-11 16:35:00,19.732,1.003,78.930,0.334,0,0,753664,861589504,12638224384,1008459776,1629921280,0,0,
29-11 16:35:01,18.771,2.326,78.904,0,0,0,0,861569024,12638232576,1008459776,1629933568,0,0,
29-11 16:35:02,17.347,1.701,80.952,0,0,0,65536,861564928,12638232576,1008459776,1629937664,0,0,
29-11 16:35:03,19.704,1.314,78.982,0,0,0,0,863109120,12636676096,1008459776,1629949952,0,0,
29-11 16:35:04,19.048,2.299,78.325,0.328,0,0,221184,863096832,12636684288,1008459776,1629954048,0,0,
29-11 16:35:05,18.655,1.513,79.832,0,0,0,278528,863076352,12636684288,1008459776,1629974528,0,0,
29-11 16:35:06,17.608,2.326,80.066,0,0,0,0,863064064,12636684288,1008459776,1629986816,0,0,
29-11 16:35:07,18.443,2.200,79.357,0,0,0,0,862531584,12637200384,1008459776,1630003200,0,0,
29-11 16:35:08,19.174,2.479,78.347,0,0,0,0,862523392,12637200384,1008459776,1630011392,0,0,
29-11 16:35:09,21.192,2.980,75.662,0.166,0,0,245760,862507008,12637200384,1008459776,1630027776,0,0,
29-11 16:35:10,18.896,2.341,78.595,0.167,0,0,3432448,862752768,12636942336,1008459776,1630040064,0,0,
