timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/01/02 17:46:31.450, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:32.451, 47 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:33.453, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:34.455, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:35.457, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:36.458, 87 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:37.460, 76 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:38.462, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:39.464, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:40.465, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:41.466, 63 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:42.468, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:43.471, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:44.474, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:45.476, 61 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:46.477, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:47.478, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:48.479, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:49.481, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:50.482, 55 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:51.483, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:52.484, 76 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:53.486, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:54.487, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:55.488, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:56.491, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:57.492, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:58.493, 91 %, 72 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:46:59.495, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:00.496, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:01.498, 77 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:02.499, 53 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:03.501, 57 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:04.502, 55 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:05.503, 37 %, 30 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:06.505, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:07.506, 62 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:08.508, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:09.509, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:10.512, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:11.513, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:12.515, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:13.516, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:14.517, 58 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:15.519, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:16.520, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:17.522, 88 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:18.523, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:19.525, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:20.528, 57 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:21.529, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:22.530, 72 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:23.532, 62 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:24.533, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:25.535, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:26.536, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:27.538, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:28.539, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:29.541, 51 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:30.543, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:31.545, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:32.547, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:33.548, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:34.551, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:35.552, 50 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:36.554, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:37.556, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:38.557, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:39.559, 59 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:40.561, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:41.562, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:42.563, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:43.565, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:44.566, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:45.569, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:46.570, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:47.571, 82 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:48.572, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:49.574, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:50.575, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:51.577, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:52.578, 67 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:53.581, 74 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:54.582, 78 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:55.583, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:56.585, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:57.588, 71 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:58.589, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:47:59.590, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:00.591, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:01.594, 67 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:02.595, 51 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:03.598, 43 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:04.599, 55 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:05.600, 47 %, 36 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:06.603, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:07.605, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:08.606, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:09.608, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:10.610, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:11.612, 82 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:12.613, 66 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:13.615, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:14.617, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:15.618, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:16.620, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:17.622, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:18.624, 86 %, 68 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:19.625, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:20.627, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:21.628, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:22.631, 81 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:23.633, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:24.634, 77 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:25.636, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:26.637, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:27.639, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:28.641, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:29.642, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:30.643, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:31.645, 72 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:32.647, 42 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:33.648, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:34.650, 53 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:35.651, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:36.653, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:37.654, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:38.655, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:39.657, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:40.658, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:41.660, 83 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:42.661, 62 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:43.663, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:44.664, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:45.666, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:46.667, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:47.669, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:48.671, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:49.672, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:50.673, 54 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:51.675, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:52.677, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:53.678, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:54.681, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:55.682, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:56.683, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:57.684, 77 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:58.686, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:48:59.688, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:00.689, 76 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:01.691, 53 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:02.692, 57 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:03.696, 60 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:04.697, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:05.699, 54 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:06.700, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:07.703, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:08.705, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:09.707, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:10.708, 75 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:11.711, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:12.713, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:13.715, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:14.716, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:15.717, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:16.718, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:17.720, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:18.722, 74 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:19.723, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:20.726, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:21.728, 61 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:22.729, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:23.730, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:24.733, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:25.735, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:26.736, 89 %, 69 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:27.737, 73 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:28.738, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:29.739, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:30.741, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:31.743, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:32.744, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:33.745, 76 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:34.746, 64 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:35.748, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:36.749, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:37.751, 78 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:38.752, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:39.754, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:40.756, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:41.758, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:42.759, 70 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:43.760, 75 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:44.762, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:45.764, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:46.765, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:47.766, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:48.769, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:49.770, 93 %, 74 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:50.771, 77 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:51.774, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:52.775, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:53.777, 76 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:54.779, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:55.781, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:56.782, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:57.783, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:58.785, 73 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:49:59.786, 50 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:00.787, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:01.789, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:02.790, 49 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:03.791, 60 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:04.793, 29 %, 22 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:05.798, 55 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:06.799, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:07.800, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:08.801, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:09.803, 22 %, 20 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:10.805, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:11.807, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:12.808, 91 %, 72 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:13.810, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:14.813, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:15.816, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:16.818, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:17.819, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:18.821, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:19.823, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:20.824, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:21.825, 74 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:22.828, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:23.829, 90 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:24.831, 73 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:25.833, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:26.834, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:27.835, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:28.836, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:29.839, 62 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:30.841, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:31.843, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:32.845, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:33.846, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:34.848, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:35.850, 90 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:36.851, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:37.852, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:38.854, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:39.856, 56 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:40.858, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:41.861, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:42.862, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:43.863, 87 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:44.865, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:45.866, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:46.867, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:47.868, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:48.871, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:49.872, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:50.873, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:51.875, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:52.876, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:53.877, 72 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:54.879, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:55.880, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:56.881, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:57.883, 63 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:58.884, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:50:59.886, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:00.888, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:01.889, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:02.890, 51 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:03.891, 57 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:04.892, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:05.893, 42 %, 32 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:06.897, 65 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:07.898, 82 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:08.899, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:09.900, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:10.902, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:11.903, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:12.905, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:13.908, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:14.910, 53 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:15.911, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:16.913, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:17.914, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:18.916, 46 %, 37 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:19.917, 51 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:51:20.918, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
