timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/01/02 17:14:21.663, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:22.665, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:23.666, 64 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:24.668, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:25.669, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:26.670, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:27.672, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:28.674, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:29.676, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:30.677, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:31.681, 60 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:32.682, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:33.683, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:34.685, 86 %, 69 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:35.686, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:36.688, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:37.689, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:38.691, 57 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:39.693, 79 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:40.694, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:41.696, 61 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:42.699, 72 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:43.700, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:44.701, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:45.703, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:46.704, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:47.707, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:48.708, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:49.709, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:50.710, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:51.712, 51 %, 39 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:52.714, 75 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:53.716, 59 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:54.717, 58 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:55.719, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:56.721, 81 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:57.722, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:58.724, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:14:59.726, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:00.727, 72 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:01.728, 78 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:02.729, 56 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:03.731, 61 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:04.732, 46 %, 36 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:05.733, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:06.736, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:07.737, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:08.739, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:09.741, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:10.743, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:11.744, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:12.746, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:13.748, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:14.749, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:15.751, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:16.753, 44 %, 35 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:17.755, 62 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:18.756, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:19.758, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:20.760, 71 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:21.762, 54 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:22.763, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:23.765, 76 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:24.768, 71 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:25.769, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:26.770, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:27.773, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:28.774, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:29.776, 80 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:30.778, 71 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:31.779, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:32.781, 64 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:33.783, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:34.784, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:35.785, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:36.787, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:37.788, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:38.790, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:39.791, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:40.792, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:41.793, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:42.794, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:43.796, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:44.797, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:45.800, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:46.802, 86 %, 69 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:47.804, 85 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:48.805, 64 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:49.807, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:50.808, 83 %, 66 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:51.810, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:52.812, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:53.814, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:54.815, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:55.817, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:56.818, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:57.819, 54 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:58.821, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:15:59.823, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:00.831, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:01.833, 62 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:02.843, 46 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:03.845, 53 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:04.847, 57 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:05.849, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:06.850, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:07.851, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:08.853, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:09.854, 88 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:10.856, 64 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:11.857, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:12.859, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:13.860, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:14.861, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:15.863, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:16.864, 33 %, 28 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:17.867, 55 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:18.868, 73 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:19.870, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:20.872, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:21.874, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:22.876, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:23.877, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:24.878, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:25.880, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:26.881, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:27.883, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:28.885, 73 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:29.886, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:30.887, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:31.888, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:32.890, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:33.893, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:34.895, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:35.896, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:36.898, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:37.899, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:38.902, 78 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:39.904, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:40.905, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:41.909, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:42.910, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:43.911, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:44.913, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:45.914, 67 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:46.917, 76 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:47.918, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:48.920, 22 %, 21 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:49.921, 92 %, 71 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:50.923, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:51.925, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:52.926, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:53.927, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:54.928, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:55.930, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:56.932, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:57.935, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:58.936, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:16:59.937, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:00.938, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:01.943, 59 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:02.947, 24 %, 21 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:03.949, 43 %, 33 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:04.950, 63 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:05.952, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:06.953, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:07.956, 72 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:08.957, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:09.959, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:10.960, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:11.961, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:12.962, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:13.964, 50 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:14.965, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:15.967, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:16.969, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:17.970, 88 %, 68 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:18.971, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:19.973, 60 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:20.975, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:21.976, 57 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:22.978, 42 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:23.980, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:24.982, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:25.984, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:26.986, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:27.987, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:28.988, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:29.991, 67 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:30.993, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:31.994, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:32.997, 79 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:33.999, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:35.000, 59 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:36.001, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:37.003, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:38.006, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:39.007, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:40.008, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:41.010, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:42.011, 63 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:43.012, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:44.014, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:45.015, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:46.016, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:47.018, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:48.019, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:49.020, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:50.021, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:51.024, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:52.025, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:53.026, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:54.028, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:55.030, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:56.031, 70 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:57.032, 23 %, 18 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:58.034, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:17:59.036, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:00.038, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:01.040, 81 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:02.042, 42 %, 32 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:03.043, 59 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:04.044, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:05.045, 43 %, 35 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:06.046, 58 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:07.048, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:08.050, 88 %, 71 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:09.052, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:10.054, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:11.056, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:12.057, 83 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:13.059, 88 %, 72 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:14.060, 92 %, 71 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:15.062, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:16.064, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:17.066, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:18.067, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:19.069, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:20.072, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:21.074, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:22.076, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:23.078, 81 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:24.079, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:25.081, 73 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:26.082, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:27.084, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:28.086, 58 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:29.088, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:30.090, 64 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:31.092, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:32.095, 92 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:33.097, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:34.098, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:35.101, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:36.102, 84 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:37.104, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:38.106, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:39.107, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:40.108, 86 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:41.111, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:42.112, 80 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:43.115, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:44.116, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:45.118, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:46.119, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:47.121, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:48.123, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:49.125, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:50.126, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:51.129, 89 %, 68 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:52.131, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:53.133, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:54.134, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:55.135, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:56.137, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:57.139, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:58.140, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:18:59.142, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:00.143, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:01.144, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:02.146, 63 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:03.147, 51 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:04.148, 43 %, 32 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:05.151, 49 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:06.152, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:07.153, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:08.155, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:09.159, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:10.162, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 17:19:11.163, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
