timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2023/01/02 18:13:12.718, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:13.719, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:14.721, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:15.723, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:16.724, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:17.726, 46 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:18.728, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:19.729, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:20.730, 72 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:21.731, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:22.733, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:23.734, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:24.735, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:25.737, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:26.739, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:27.741, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:28.743, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:29.745, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:30.746, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:31.747, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:32.749, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:33.752, 76 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:34.755, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:35.758, 75 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:36.760, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:37.761, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:38.762, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:39.763, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:40.764, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:41.766, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:42.767, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:43.768, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:44.770, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:45.773, 60 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:46.777, 82 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:47.778, 74 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:48.779, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:49.781, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:50.782, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:51.783, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:52.784, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:53.786, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:54.787, 70 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:55.788, 60 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:56.791, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:57.792, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:58.793, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:13:59.795, 74 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:00.796, 78 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:01.797, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:02.799, 49 %, 37 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:03.800, 58 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:04.802, 52 %, 40 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:05.803, 56 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:06.808, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:07.809, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:08.811, 69 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:09.812, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:10.814, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:11.815, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:12.817, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:13.818, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:14.820, 80 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:15.822, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:16.823, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:17.824, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:18.825, 63 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:19.828, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:20.829, 90 %, 72 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:21.831, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:22.834, 72 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:23.835, 61 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:24.837, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:25.838, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:26.839, 57 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:27.841, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:28.843, 87 %, 69 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:29.845, 54 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:30.846, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:31.847, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:32.849, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:33.852, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:34.854, 57 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:35.856, 57 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:36.858, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:37.859, 79 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:38.860, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:39.861, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:40.862, 65 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:41.864, 64 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:42.865, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:43.867, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:44.868, 66 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:45.869, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:46.871, 72 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:47.874, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:48.875, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:49.878, 59 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:50.880, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:51.881, 47 %, 36 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:52.883, 77 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:53.884, 60 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:54.887, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:55.889, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:56.890, 44 %, 35 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:57.892, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:58.894, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:14:59.895, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:00.897, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:01.899, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:02.900, 51 %, 38 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:03.902, 55 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:04.904, 47 %, 37 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:05.907, 53 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:06.909, 63 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:07.910, 61 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:08.911, 73 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:09.913, 79 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:10.915, 65 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:11.917, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:12.918, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:13.920, 53 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:14.921, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:15.923, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:16.924, 48 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:17.925, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:18.927, 44 %, 36 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:19.928, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:20.930, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:21.932, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:22.933, 70 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:23.935, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:24.936, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:25.937, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:26.939, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:27.940, 81 %, 63 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:28.942, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:29.944, 85 %, 67 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:30.946, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:31.948, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:32.949, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:33.951, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:34.954, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:35.956, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:36.958, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:37.960, 88 %, 69 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:38.963, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:39.965, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:40.966, 76 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:41.968, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:42.970, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:43.971, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:44.972, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:45.974, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:46.975, 63 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:47.977, 59 %, 46 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:48.979, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:49.980, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:50.982, 66 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:51.984, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:52.985, 64 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:53.987, 55 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:54.988, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:55.989, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:56.992, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:57.993, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:58.994, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:15:59.996, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:00.997, 56 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:01.998, 59 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:02.999, 58 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:04.001, 43 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:05.007, 56 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:06.008, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:07.010, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:08.011, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:09.013, 62 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:10.014, 58 %, 45 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:11.016, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:12.018, 28 %, 25 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:13.019, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:14.022, 76 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:15.023, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:16.024, 73 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:17.027, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:18.028, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:19.029, 78 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:20.031, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:21.033, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:22.034, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:23.036, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:24.038, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:25.040, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:26.041, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:27.043, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:28.045, 69 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:29.046, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:30.049, 64 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:31.050, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:32.052, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:33.053, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:34.056, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:35.057, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:36.060, 70 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:37.062, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:38.063, 68 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:39.065, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:40.067, 62 %, 48 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:41.068, 67 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:42.070, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:43.072, 69 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:44.074, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:45.075, 79 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:46.077, 78 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:47.079, 68 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:48.082, 77 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:49.083, 70 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:50.085, 68 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:51.086, 68 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:52.087, 61 %, 47 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:53.090, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:54.093, 39 %, 33 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:55.095, 58 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:56.097, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:57.099, 71 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:58.101, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:16:59.102, 65 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:00.104, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:01.105, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:02.107, 53 %, 41 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:03.108, 63 %, 49 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:04.109, 54 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:05.110, 43 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:06.113, 47 %, 34 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:07.114, 67 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:08.123, 72 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:09.124, 78 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:10.126, 89 %, 70 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:11.128, 77 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:12.129, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:13.131, 64 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:14.132, 74 %, 62 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:15.133, 67 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:16.134, 67 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:17.135, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:18.137, 78 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:19.138, 71 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:20.141, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:21.143, 62 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:22.144, 65 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:23.146, 54 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:24.147, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:25.148, 71 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:26.150, 76 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:27.152, 76 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:28.153, 68 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:29.155, 66 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:30.156, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:31.157, 75 %, 60 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:32.159, 70 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:33.160, 72 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:34.161, 81 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:35.163, 65 %, 50 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:36.164, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:37.165, 75 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:38.167, 73 %, 58 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:39.168, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:40.170, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:41.171, 75 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:42.174, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:43.175, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:44.176, 80 %, 64 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:45.178, 69 %, 55 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:46.180, 64 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:47.181, 66 %, 52 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:48.183, 75 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:49.184, 54 %, 42 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:50.186, 66 %, 51 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:51.190, 79 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:52.192, 72 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:53.194, 70 %, 53 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:54.197, 74 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:55.198, 83 %, 65 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:56.200, 56 %, 44 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:57.201, 74 %, 59 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:58.204, 74 %, 56 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:17:59.205, 72 %, 57 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:00.207, 69 %, 54 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:01.208, 77 %, 61 %, 15360 MiB, 458 MiB, 14451 MiB
2023/01/02 18:18:02.211, 55 %, 43 %, 15360 MiB, 458 MiB, 14451 MiB
